roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.013877210211681132,0.0008201596053162747,0.020726468785077667,-0.015024244963717135,0.21899770431049623,0.039959907189157276,0.03177469581813836,0.002545433230757585,-0.1563688981798858,-0.05160019259706291,0.537177526774064,0.02725522728537678
