future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.03835941589750652,0.033508057355694815,221.85651165505945,-49.54922881621611,-105.29317762075402,-108.47754753280529
