feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
command_roll,-2.3735644697701953e-17,4.894374351578757e-17,7.692429531088818e-17,3.30800292477823e-16,-1.2950090096946986e-16,2.551638398202975e-16
command_pitch,-2.810564864677106e-17,1.3159647759479655e-16,-3.502358271233207e-17,2.5915192363504732e-17,-1.8053494648363916e-15,9.255869682231629e-16
command_yaw,4.770358993071204e-17,1.2939447517922018e-16,2.1593485578156663e-16,-1.2137483709537073e-15,5.11236094180911e-15,-9.361757394874821e-16
command_throttle,5.0864756735471894e-17,5.909585756064045e-17,2.93726868952786e-17,-1.237951385663529e-16,1.5835777824184357e-15,-2.248774072445253e-16
roll,0.1562499999999974,0.01365427288133438,-61.865880834366806,-0.7971533493534574,22.47011380911065,61.54013080149599
pitch,0.07152065690575696,0.1562499999999971,-141.55371358623853,-1.8231849448557556,51.413850717162155,140.80705029932906
yaw,-7.925053385248672e-18,4.043195244512925e-18,0.11170029088960473,-0.0001714373187699568,0.004830541548102716,0.01322980107002435
roll_rate,3.503736012209335e-18,1.6631102976821875e-17,-0.000880830341310996,0.21099040226555094,0.10212032234694413,-0.022714068035495007
pitch_rate,1.2337597903840117e-17,2.375859474014472e-17,0.007385101101216316,0.030363168626160904,0.16830664577255433,0.010962993350811795
yaw_rate,1.9194732757017297e-17,5.535991855681861e-17,0.03338238008057254,-0.011126396276741052,0.01804274182986942,0.20980237018269215
position_x,7.173189143509627e-18,1.4586812308312517e-18,6.1788696926275516e-18,1.2605142043337633e-17,4.99143596423329e-17,-2.8795197846429356e-18
position_y,1.700579597637568e-18,3.4581678528731593e-19,1.4648533104714307e-18,2.9883481134897925e-18,1.183344045662313e-17,-6.8266742694432815e-19
position_z,0.08460365853658494,0.036966463414633985,-167.79147696146148,-2.1625741353849084,60.94286886075648,166.90908962342797
velocity_x,6.757763158025294e-18,-2.58247621451288e-17,-2.209032583586231e-17,1.481337162848162e-16,4.832819651932216e-17,-2.1509140462644192e-16
velocity_y,2.9969921140026628e-18,2.877399854900889e-17,1.551417285127593e-16,-1.0783513288348493e-15,1.6528492097568373e-15,-1.0573092948557283e-16
velocity_z,1.3037423399108506e-17,-3.756113540204491e-17,1.6577497505463716e-17,8.135270993689136e-17,-2.801626302592842e-16,9.124973577585042e-17
altitude,-0.08460365853658496,-0.036966463414633985,167.79106402978664,2.163247903963415,-60.94231850228659,-166.90995141006098
vertical_speed,-1.2842454042987365e-17,3.7560527148126385e-17,9.313304176546118e-18,-3.6186651354222887e-16,1.0039515038818007e-16,4.0813289914130317e-16
heading,-9.319721003481986e-20,1.573683485693811e-17,0.11170029088960282,-0.00017143731876854187,0.004830541548103608,0.013229801070022211
command_roll__lag_1,-6.817837577538803e-17,-3.907908568440966e-18,-1.4712536876429848e-16,-2.6723718759515877e-17,2.225288455127263e-16,-2.089444112838999e-16
command_pitch__lag_1,4.03690990383323e-17,-6.26049228308161e-17,1.1089975471129475e-18,1.855384851779113e-16,9.529009376399879e-16,-9.038575595128856e-16
command_yaw__lag_1,-5.746828810633561e-17,-7.483133305201484e-17,-1.4267685820231464e-16,6.350103132535415e-16,-3.99665162854711e-15,1.52142496354545e-15
command_throttle__lag_1,-2.2608644820878173e-17,-2.536958631351541e-17,-1.0741189740192194e-16,5.85197249409425e-16,-1.5483611319917304e-15,3.5866813223209727e-16
roll__lag_1,0.15625000000000172,0.013654272881334188,-61.865460576947456,-0.7975076744222798,22.46980684997354,61.540397242787904
pitch__lag_1,0.07152065690575782,0.15625000000000278,-141.55258081588795,-1.8237548637150112,51.413104794193515,140.8069527941983
yaw__lag_1,1.269217222878104e-18,2.293948808001667e-19,0.11170029088960284,-0.00017143731876856924,0.004830541548103597,0.013229801070022256
roll_rate__lag_1,-5.6675344404038946e-18,-2.582405433755933e-18,-0.000880830341309911,0.21099040226554594,0.10212032234694068,-0.02271406803548591
