roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
-5.256906021600116e-14,8.642392357316453e-15,-2.0463630789890885e-12,6.374623051641493e-13,1.2890036260593263e-13,-6.460387780293786e-13,-5.256906021600116e-14,8.642392357316453e-15,-2.0463630789890885e-12,6.374623051641493e-13,1.2890036260593263e-13,-6.460387780293786e-13
