future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.018697376700030237,0.02163116652212474,539.1466012459941,0.03665217055882183,-0.09446901363879312,0.021330774084465154
