window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
2.7020463735097504,-0.10492595289894549,166.41070330153596,-19.178478630026387,-4.597539096375812,44.23450921575477,2.7020463735097504,-0.10492595289894549,166.41070330153596,19.78875621322006,4.2037153275172106,44.23450921575477
