received_time_ns,event_type,field_name,previous_value,current_value
1775652291986038751,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775652291986038751,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775652292402708399,vehicle_control_mode_events,flag_armed,False,True
1775652292402708399,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775652292402708399,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775652301360511225,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775652301360511225,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775652309424474889,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775652309424474889,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775652315920946565,vehicle_control_mode_events,flag_armed,True,False
1775652315920946565,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775652315920946565,vehicle_control_mode_events,flag_control_auto_enabled,True,False
