roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.00027904109138302165,6.322815603065988e-05,0.0013059605761819304,-0.0018123948384946224,-0.0002235640279719399,-0.0028780250955990176,0.0008540473733670687,0.00018095915410306604,0.0030782874202148758,-0.0042694883866971475,-0.0004407255940298981,-0.008424825041929469
