received_time_ns,timestamp,timestamp_sample,reversible_flags,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,motor_11,motor_12,motors_peak
1775885094410329600,2812000,2812000,0,2.1532255145562118e-13,0.0,0.0,2.36854779496129e-13,nan,nan,nan,nan,nan,nan,nan,nan,2.36854779496129e-13
1775885094422329600,2824000,2824000,0,1.738461805067537e-13,0.0,0.0,1.9123077958389106e-13,nan,nan,nan,nan,nan,nan,nan,nan,1.9123077958389106e-13
1775885094514329600,2916000,2916000,0,2.6322347079776875e-12,0.0,1.0057440991140254e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.6322347079776875e-12
1775885094618329600,3020000,3020000,0,1.3063161663495748e-12,0.0,5.126732371962817e-13,1.8189894035458565e-12,nan,nan,nan,nan,nan,nan,nan,nan,1.8189894035458565e-12
1775885094714329600,3116000,3116000,0,2.954945316213653e-12,0.0,6.8303349087806e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.954945316213653e-12
1775885094814329600,3216000,3216000,0,0.0,7.671424259725335e-14,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,7.671424259725335e-14
1775885094906329600,3308000,3308000,0,2.1290686227914968e-12,0.0,0.0,3.410871032231283e-13,nan,nan,nan,nan,nan,nan,nan,nan,2.1290686227914968e-12
1775885095014329600,3416000,3416000,0,0.0,9.062708266130426e-13,8.238826287865209e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,9.062708266130426e-13
1775885095114329600,3516000,3516000,0,0.0,1.2111503206596597e-12,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.2111503206596597e-12
1775885095214329600,3616000,3616000,0,6.6749297061852175e-12,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,6.6749297061852175e-12
1775885095314329600,3716000,3716000,0,0.0,2.8546511942478814e-13,2.5951376464439235e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.8546511942478814e-13
1775885095418329600,3820000,3820000,0,0.0,0.0,0.0,2.7284841053187847e-12,nan,nan,nan,nan,nan,nan,nan,nan,2.7284841053187847e-12
1775885095514329600,3916000,3916000,0,0.0,0.0,3.452176045026789e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,3.452176045026789e-12
1775885095606329600,4008000,4008000,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1775885095706329600,4108000,4108000,0,0.0,3.8681509167623473e-13,0.0,5.226796100966935e-13,nan,nan,nan,nan,nan,nan,nan,nan,5.226796100966935e-13
