received_time_ns,event_type,field_name,previous_value,current_value
1775885102410321570,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885102410321570,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775885103655777779,vehicle_control_mode_events,flag_armed,False,True
1775885103655777779,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885103655777779,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775885113234467577,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885113234467577,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775885121284998256,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885121284998256,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775885127502084843,vehicle_control_mode_events,flag_armed,True,False
1775885127502084843,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885127502084843,vehicle_control_mode_events,flag_control_auto_enabled,True,False
