received_time_ns,base_mode,custom_mode,system_status
1775762731086357004,209,0,3
1775762732073130110,209,0,3
1775762733059762944,209,0,3
1775762734077309712,209,0,3
1775762735064214049,209,0,3
1775762736101399108,209,0,3
1775762737088082737,209,0,3
1775762738075568124,209,0,3
1775762739061601955,209,0,3
1775762742101249190,81,0,3
1775762742102768230,81,9,3
1775762742120558065,81,9,3
1775762742138586247,81,9,3
