received_time_ns,base_mode,custom_mode,system_status
1775928850879378743,209,0,3
1775928851869677589,209,0,3
1775928852866224510,209,0,3
1775928853861075548,209,0,3
1775928854856884725,209,0,3
1775928855850333681,209,0,3
1775928856843113483,209,0,3
1775928857837278872,209,0,3
1775928858881839364,209,0,3
1775928861876820307,81,0,3
1775928861878523823,81,9,3
1775928861895932542,81,9,3
1775928861919048979,81,9,3
