future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
-0.16101872522491295,0.0020611081306395503,22.74822857232823,0.6432928067926525,-0.00286605767693145,-4.461782142914172,4783057.78500902,-20173665.7240899,0.6496887479032175,-0.9459194496523139,-1.7397069636574847,-27.573173765147235,-0.6496887479032175,27.573173765147235,22.74822857232823
