roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.22809025172862585,-0.41674521510487605,7.3454337906336065,20.50190909831781,14.567263663332195,1.776857918927595,2.532898019760271,2.281450724372683,17.564005995866175,38.15118688857334,30.056139205303005,5.987268618986219
