future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.5441438742084551,0.004861983080430551,251.3974851091166,5.474296250589187,-0.1868856220524468,-19.421938846443613
