received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775556019680705283,1775556019506093,1,4,4,False,0,0,True,True,0,0,1
1775556019753084751,1775556019578093,1,4,4,False,0,0,True,True,0,0,1
1775556020207967373,1775556020022093,2,14,14,False,0,0,True,True,4,0,1
1775556020717955045,1775556020526093,2,14,14,False,0,0,True,True,4,0,1
1775556021235652383,1775556021030093,2,14,14,False,0,0,True,True,4,0,1
1775556021740746080,1775556021534093,2,14,14,False,0,0,True,True,4,0,1
1775556022254164254,1775556022038093,2,14,14,False,0,0,True,True,4,0,1
1775556022770353637,1775556022542093,2,14,14,False,0,0,True,True,4,0,1
1775556023277736213,1775556023046093,2,14,14,False,0,0,True,True,4,0,1
1775556023793394241,1775556023550093,2,14,14,False,0,0,True,True,4,0,1
1775556024308826064,1775556024054093,2,14,14,False,0,0,True,True,4,0,1
1775556024832801881,1775556024558093,2,14,14,False,0,0,True,True,4,0,1
1775556025340362953,1775556025062093,2,14,14,False,0,0,True,True,4,0,1
1775556025851084895,1775556025849617,2,14,14,False,0,0,True,True,4,0,1
1775556026366626703,1775556026366050,2,14,14,False,0,0,True,True,4,0,1
1775556026880987112,1775556026882890,2,14,14,False,0,0,True,True,4,0,1
1775556027405540910,1775556027388284,2,14,14,False,0,0,True,True,4,0,1
1775556027907828588,1775556027892284,2,14,14,False,0,0,True,True,4,0,1
1775556028413425967,1775556028396385,2,14,14,False,0,0,True,True,4,0,1
1775556028930571859,1775556028900385,2,14,14,False,0,0,True,True,4,0,1
1775556029443103133,1775556029404529,2,14,14,False,0,0,True,True,4,0,1
1775556029954597233,1775556029908529,2,14,14,False,0,0,True,True,4,0,1
1775556030473752070,1775556030412719,2,14,14,False,0,0,True,True,4,0,1
1775556030979285195,1775556030916719,2,14,14,False,0,0,True,True,4,0,1
1775556031496849902,1775556031420962,2,14,14,False,0,0,True,True,4,0,1
1775556032008711104,1775556031928962,2,14,14,False,0,0,True,True,4,0,1
1775556032259079415,1775556032169260,2,14,14,False,0,0,True,True,4,0,1
1775556032271944717,1775556032181260,2,18,18,False,0,0,True,True,4,0,1
1775556032283189361,1775556032193260,2,18,18,False,0,0,True,True,4,0,1
1775556032800495063,1775556032701260,2,18,18,False,0,0,True,True,4,0,1
1775556033314318586,1775556033205260,2,18,18,False,0,0,True,True,4,0,1
1775556033825362644,1775556033709260,2,18,18,False,0,0,True,True,4,0,1
1775556034333364392,1775556034213260,2,18,18,False,0,0,True,True,4,0,1
1775556034838888848,1775556034717260,2,18,18,False,0,0,True,True,4,0,1
1775556035348644278,1775556035221260,2,18,18,False,0,0,True,True,4,0,1
1775556035859217526,1775556035725260,2,18,18,False,0,0,True,True,4,0,1
1775556036371961732,1775556036229260,2,18,18,False,0,0,True,True,4,0,1
1775556036885154127,1775556036733260,2,18,18,False,0,0,True,True,4,0,1
1775556037396097837,1775556037237260,2,18,18,False,0,0,True,True,4,0,1
1775556037907317897,1775556037741260,2,18,18,False,0,0,True,True,4,0,1
1775556038259600734,1775556038089260,1,14,14,False,0,0,False,True,4,6,1
1775556038777555171,1775556038593260,1,14,14,False,0,0,False,True,4,6,1
1775556039287186445,1775556039097260,1,14,14,False,0,0,False,True,4,6,1
