received_time_ns,event_type,field_name,previous_value,current_value
1775658859354751567,vehicle_control_mode_events,flag_armed,False,True
1775658859354751567,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775658859354751567,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775658877372145724,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775658877372145724,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775658882729243937,vehicle_control_mode_events,flag_armed,True,False
1775658882729243937,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775658882729243937,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
