received_time_ns,timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1775658851270304000,3296000,0.0,0.0,0.0,0.0
1775658851274304000,3300000,0.0,0.0,0.0,0.0
1775658851470304000,3496000,0.0,0.0,0.0,0.0
1775658851670304000,3696000,0.0,0.0,0.0,0.0
1775658851870304000,3896000,0.0,0.0,0.0,0.0
1775658852070304000,4096000,0.0,0.0,0.0,0.0
1775658852270304000,4296000,0.0,0.0,0.0,0.0
1775658852470304000,4496000,0.0,0.0,0.0,0.0
1775658852670304000,4696000,0.0,0.0,0.0,0.0
1775658852870304000,4896000,0.0,0.0,0.0,0.0
1775658853070304000,5096000,0.0,0.0,0.0,0.0
1775658853270304000,5296000,0.0,0.0,0.0,0.0
1775658853470304000,5496000,0.0,0.0,0.0,0.0
1775658853670304000,5696000,0.0,0.0,0.0,0.0
1775658853870304000,5896000,0.0,0.0,0.0,0.0
1775658854070304000,6096000,0.0,0.0,0.0,0.0
1775658854270304000,6296000,0.0,0.0,0.0,0.0
1775658854470304000,6496000,0.0,0.0,0.0,0.0
1775658854670304000,6696000,0.0,0.0,0.0,0.0
1775658854870304000,6896000,0.0,0.0,0.0,0.0
1775658855070304000,7096000,0.0,0.0,0.0,0.0
1775658855270304000,7296000,0.0,0.0,0.0,0.0
1775658855470304000,7496000,0.0,0.0,0.0,0.0
1775658855670304000,7696000,0.0,0.0,0.0,0.0
1775658855870304000,7896000,0.0,0.0,0.0,0.0
1775658856070304000,8096000,0.0,0.0,0.0,0.0
1775658856270304000,8296000,0.0,0.0,0.0,0.0
1775658856470304000,8496000,0.0,0.0,0.0,0.0
1775658856670304000,8696000,0.0,0.0,0.0,0.0
1775658856870304000,8896000,0.0,0.0,0.0,0.0
1775658857070304000,9096000,0.0,0.0,0.0,0.0
1775658857270304000,9296000,0.0,0.0,0.0,0.0
1775658857470304000,9496000,0.0,0.0,0.0,0.0
1775658857670304000,9696000,0.0,0.0,0.0,0.0
1775658857870304000,9896000,0.0,0.0,0.0,0.0
1775658858070304000,10096000,0.0,0.0,0.0,0.0
1775658858270304000,10296000,0.0,0.0,0.0,0.0
1775658858470304000,10496000,0.0,0.0,0.0,0.0
1775658858670304000,10696000,0.0,0.0,0.0,0.0
1775658858870304000,10896000,0.0,0.0,0.0,0.0
1775658859070304000,11096000,0.0,0.0,0.0,0.0
1775658859266304000,11292000,0.0,0.0,0.0,0.0
1775658859470304000,11496000,0.0,0.0,0.0,0.0
1775658859670304000,11696000,0.0,0.0,0.0,0.0
1775658859870304000,11896000,0.0,0.0,0.0,0.0
1775658860070304000,12096000,0.0,0.0,0.0,0.0
1775658860270304000,12296000,0.0,0.0,0.0,0.0
1775658860470304000,12496000,0.0,0.0,0.0,0.0
1775658860670304000,12696000,0.0,0.0,0.0,0.0
1775658860870304000,12896000,0.0,0.0,0.0,0.0
1775658861070304000,13096000,0.0,0.0,0.0,0.0
1775658861270304000,13296000,0.0,0.0,0.0,0.0
1775658861470304000,13496000,0.0,0.0,0.0,0.0
1775658861670304000,13696000,0.0,0.0,0.0,0.0
1775658861870304000,13896000,0.0,0.0,0.0,0.0
1775658862070304000,14096000,0.0,0.0,0.0,0.0
1775658862270304000,14296000,0.0,0.0,0.0,0.0
1775658862470304000,14496000,0.0,0.0,0.0,0.0
1775658862666304000,14692000,0.0,0.0,0.0,0.0
1775658862870304000,14896000,0.0,0.0,0.0,0.0
1775658863070304000,15096000,0.0,0.0,0.0,0.0
1775658863270304000,15296000,0.0,0.0,0.0,0.0
1775658863470304000,15496000,0.0,0.0,0.0,0.0
1775658863670304000,15696000,0.0,0.0,0.0,0.0
1775658863870304000,15896000,0.0,0.0,0.0,0.0
1775658864070304000,16096000,0.0,0.0,0.0,0.0
1775658864270304000,16296000,0.0,0.0,0.0,0.0
1775658864470304000,16496000,0.0,0.0,0.0,0.0
1775658864670304000,16696000,0.0,0.0,0.0,0.0
1775658864870304000,16896000,0.0,0.0,0.0,0.0
1775658865070304000,17096000,0.0,0.0,0.0,0.0
1775658865270304000,17296000,0.0,0.0,0.0,0.0
1775658865470304000,17496000,0.0,0.0,0.0,0.0
1775658865670304000,17696000,0.0,0.0,0.0,0.0
1775658865870304000,17896000,0.0,0.0,0.0,0.0
1775658866070304000,18096000,0.0,0.0,0.0,0.0
1775658866270304000,18296000,0.0,0.0,0.0,0.0
1775658866470304000,18496000,0.0,0.0,0.0,0.0
1775658866670304000,18696000,0.0,0.0,0.0,0.0
1775658866870304000,18896000,0.0,0.0,0.0,0.0
1775658867070304000,19096000,0.0,0.0,0.0,0.0
1775658867270304000,19296000,0.0,0.0,0.0,0.0
1775658867470304000,19496000,0.0,0.0,0.0,0.0
1775658867670304000,19696000,0.0,0.0,0.0,0.0
1775658867870304000,19896000,0.0009787577437236905,-0.002538722939789295,-1.0792038665385917e-05,0.0
1775658868070304000,20096000,0.0034742539282888174,-0.009933734312653542,-6.95772105245851e-05,0.0
1775658868270304000,20296000,0.005705246701836586,-0.017198937013745308,-0.00012726846034638584,0.0
1775658868470304000,20496000,0.008388638496398926,-0.024416638538241386,-0.00018083685426972806,0.0
1775658868670304000,20696000,0.011852837167680264,-0.031116299331188202,-0.0002535474195610732,0.0
1775658868870304000,20896000,0.015320769511163235,-0.03739488124847412,-0.0003491255338303745,0.0
1775658869070304000,21096000,0.019178159534931183,-0.042182616889476776,-0.000483023002743721,0.0
1775658869270304000,21296000,0.016079485416412354,-0.032075416296720505,-3.869835563818924e-05,0.0
1775658869470304000,21496000,0.010641572996973991,-0.023513520136475563,0.00038346569635905325,0.0
1775658869670304000,21696000,0.008702713064849377,-0.01853267103433609,0.0006944027845747769,0.0
1775658869870304000,21896000,0.006982430815696716,-0.01455601491034031,0.000725171179510653,0.0
1775658870070304000,22096000,0.005511305294930935,-0.01132015697658062,0.0005467121372930706,0.0
1775658870270304000,22296000,0.004421817604452372,-0.008774669840931892,0.00040125209488905966,0.0
1775658870470304000,22496000,0.003605057718232274,-0.007043369580060244,0.0002602730819489807,0.0
1775658870670304000,22696000,0.002962314523756504,-0.0053888047114014626,0.00011565662134671584,0.0
