received_time_ns,base_mode,custom_mode,system_status
1775929807331222247,209,0,3
1775929808320300280,209,0,3
1775929809334637155,209,0,3
1775929810324649611,209,0,3
1775929811314656022,209,0,3
1775929812321286678,209,0,3
1775929813317228241,209,0,3
1775929814299015384,209,0,3
1775929815342039993,209,0,3
1775929818333799312,81,0,3
1775929818335190620,81,9,3
1775929818354873444,81,9,3
1775929818375621980,81,9,3
