received_time_ns,base_mode,custom_mode,system_status
1775926092389954439,209,20,3
1775926093347590171,209,20,4
1775926094344247900,209,20,4
1775926095386151944,209,20,4
1775926096378683423,209,20,4
1775926097343975035,209,20,4
1775926098337841822,209,20,4
1775926099388679790,209,20,4
1775926100340159278,209,20,4
1775926103390157568,209,20,4
1775926103391557687,209,9,4
1775926103437101112,209,9,4
1775926103458922778,209,9,4
