window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
-0.011856869072583336,0.0010805602414134287,100.91097438345084,1.318789767194739,-36.6986183837172,-100.36957846289432,-0.011856869072583336,0.0010805602414134287,100.91097438345084,1.318789767194533,-36.698618383716365,-100.36957846289432
