future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.02072289839725009,0.015053360350574443,1.417708746771197,11.585142746328666,-82.34708606058311,1.4493617366210945
