received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775884887534834523,1775884886143050,1,4,4,False,0,0,True,True,0,0,1
1775884887623221914,1775884886215050,1,4,4,False,0,0,True,True,0,0,1
1775884887715558004,1775884886299050,1,2,2,False,0,0,False,True,0,0,1
1775884887824180988,1775884886399050,1,2,2,False,0,0,True,True,0,0,1
1775884888378410425,1775884886899050,1,2,2,False,0,0,True,True,0,0,1
1775884888946328935,1775884887407050,1,2,2,False,0,0,True,True,0,0,1
1775884889074828122,1775884887527050,2,14,14,False,0,0,True,True,4,0,1
1775884889625290780,1775884888031050,2,14,14,False,0,0,True,True,4,0,1
1775884890206267677,1775884888539050,2,14,14,False,0,0,True,True,4,0,1
1775884890817976573,1775884889043050,2,14,14,False,0,0,True,True,4,0,1
1775884891383287216,1775884891366279,2,14,14,False,0,0,True,True,4,0,1
1775884891975637702,1775884891966941,2,14,14,False,0,0,True,True,4,0,1
1775884892555917642,1775884892556149,2,14,14,False,0,0,True,True,4,0,1
1775884893116780452,1775884893137056,2,14,14,False,0,0,True,True,4,0,1
1775884893669102375,1775884893650584,2,14,14,False,0,0,True,True,4,0,1
1775884894247684079,1775884894162584,2,14,14,False,0,0,True,True,4,0,1
1775884894787030433,1775884894663402,2,14,14,False,0,0,True,True,4,0,1
1775884895384193365,1775884895167402,2,14,14,False,0,0,True,True,4,0,1
1775884895921950026,1775884895675402,2,14,14,False,0,0,True,True,4,0,1
1775884896542782886,1775884896183402,2,14,14,False,0,0,True,True,4,0,1
1775884897127575977,1775884896691402,2,14,14,False,0,0,True,True,4,0,1
1775884897693495105,1775884897195402,2,14,14,False,0,0,True,True,4,0,1
1775884898277730757,1775884897703402,2,14,14,False,0,0,True,True,4,0,1
1775884898719065490,1775884898099402,2,14,14,False,0,0,True,True,4,0,1
1775884898735097373,1775884898111402,2,2,2,False,0,0,True,True,4,0,1
1775884899294127713,1775884898615402,2,2,2,False,0,0,True,True,4,0,1
1775884899865345574,1775884899119402,2,2,2,False,0,0,True,True,4,0,1
1775884900454450913,1775884899619402,2,2,2,False,0,0,True,True,4,0,1
1775884901042174839,1775884900123402,2,2,2,False,0,0,True,True,4,0,1
1775884901608932045,1775884900623402,2,2,2,False,0,0,True,True,4,0,1
1775884902189808494,1775884901131402,2,2,2,False,0,0,True,True,4,0,1
1775884902740344814,1775884901635402,2,2,2,False,0,0,True,True,4,0,1
1775884903331001504,1775884902143402,2,2,2,False,0,0,True,True,4,0,1
1775884903904743018,1775884902651402,2,2,2,False,0,0,True,True,4,0,1
1775884904475886093,1775884903155402,2,2,2,False,0,0,True,True,4,0,1
1775884905030424306,1775884903659402,2,2,2,False,0,0,True,True,4,0,1
1775884905587601689,1775884904163402,2,2,2,False,0,0,True,True,4,0,1
1775884906119775871,1775884904663402,2,2,2,False,0,0,True,True,4,0,1
1775884906688762889,1775884905167402,2,2,2,False,0,0,True,True,4,0,1
1775884906815935106,1775884905275402,2,2,2,False,0,0,True,True,4,0,1
1775884906837701826,1775884906827322,2,18,18,False,0,0,True,True,4,0,1
1775884906842271906,1775884906839777,2,18,18,False,0,0,True,True,4,0,1
1775884907433756366,1775884907430617,2,18,18,False,0,0,True,True,4,0,1
1775884907984098803,1775884907985007,2,18,18,False,0,0,True,True,4,0,1
1775884908520112161,1775884908510700,2,18,18,False,0,0,True,True,4,0,1
1775884909091024543,1775884909014397,2,18,18,False,0,0,True,True,4,0,1
1775884909659362257,1775884909522397,2,18,18,False,0,0,True,True,4,0,1
1775884910220637669,1775884910026397,2,18,18,False,0,0,True,True,4,0,1
1775884910785029333,1775884910526397,2,18,18,False,0,0,True,True,4,0,1
1775884911357358670,1775884911026397,2,18,18,False,0,0,True,True,4,0,1
1775884911890318574,1775884911534397,2,18,18,False,0,0,True,True,4,0,1
1775884912456232500,1775884912042397,2,18,18,False,0,0,True,True,4,0,1
1775884912940299362,1775884912474397,1,2,2,False,0,0,True,True,4,6,1
1775884913510642040,1775884912978397,1,2,2,False,0,0,True,True,4,6,1
1775884913665812195,1775884913122397,1,2,2,False,0,0,False,True,4,6,1
