received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775928713463069309,12587,0,100,0
1775928713515142043,12587,0,100,0
1775928713567078749,12587,0,100,0
1775928713619417045,12587,0,100,0
1775928713671871083,12587,0,100,0
1775928713723709871,12587,0,100,0
1775928713775798189,12587,0,100,0
1775928713828291938,12587,0,100,0
1775928713880404159,12587,0,100,0
1775928713933067376,12587,0,100,0
1775928713984988722,12587,0,100,0
1775928714036955316,12587,0,100,0
1775928714038178263,12587,0,100,0
1775928714140665150,12587,0,100,0
1775928714142094395,12587,0,100,0
1775928714193795684,12587,0,100,0
1775928714245814341,12587,0,100,0
1775928714297984642,12587,0,100,0
1775928714349991908,12587,0,100,0
1775928714402111042,12587,0,100,0
1775928714454485851,12587,0,100,0
1775928714506777877,12587,0,100,0
1775928714558860117,12587,0,100,0
1775928714610797752,12587,0,100,0
1775928714662947094,12587,0,100,0
1775928714715104115,12587,0,100,0
1775928714767236306,12587,0,100,0
1775928714819503725,12587,0,100,0
1775928714871279092,12587,0,100,0
1775928714923612653,12587,0,100,0
1775928714975488465,12587,0,100,0
1775928715027368406,12587,0,100,0
1775928715079428887,12587,0,100,0
1775928715131805105,12587,0,100,0
1775928715183960496,12587,0,100,0
1775928715236138510,12587,0,100,0
1775928715288333900,12587,0,100,0
1775928715289544207,12587,0,100,0
1775928715391703392,12587,0,100,0
1775928715392935363,12587,0,100,0
1775928715444739594,12587,0,100,0
1775928715496820299,12587,0,100,0
1775928715548735919,12587,0,100,0
1775928715601136840,12587,0,100,0
1775928715653005902,12587,0,100,0
1775928715705185996,12587,0,100,0
1775928715757930461,12587,0,100,0
1775928715809892480,12587,0,100,0
1775928715861978401,12587,0,100,0
1775928715914003011,12587,0,100,0
1775928715966767859,12587,0,100,0
1775928716018936946,12587,0,100,0
1775928716070909430,12587,0,100,0
1775928716123482604,12587,0,100,0
1775928716175266709,12587,0,100,0
1775928716227157435,12587,0,100,0
1775928716279404889,12587,0,100,0
