received_time_ns,x,y,z,vx,vy,vz
1775928713462984607,0.0,0.0,0.027,0.0,0.0,0.03
1775928713515043646,0.0,0.0,0.027,0.0,0.0,0.03
1775928713566973408,0.0,0.0,0.027,0.0,0.0,0.03
1775928713619276153,0.0,0.0,0.027,0.0,0.0,0.03
1775928713671785485,0.0,0.0,0.027,0.0,0.0,0.03
1775928713723622673,0.0,0.0,0.027,0.0,0.0,0.03
1775928713775673264,0.0,0.0,0.027,0.0,0.0,0.03
1775928713828203812,0.0,0.0,0.027,0.0,0.0,0.03
1775928713880275330,0.0,0.0,0.027,0.0,0.0,0.03
1775928713932962002,0.0,0.0,0.027,0.0,0.0,0.03
1775928713984906388,0.0,0.0,0.027,0.0,0.0,0.02
1775928714036869046,0.0,0.0,0.027,0.0,0.0,0.02
1775928714038127928,0.0,0.0,0.027,0.0,0.0,0.02
1775928714140443203,0.0,0.0,0.027,0.0,0.0,0.02
1775928714142038205,0.0,0.0,0.027,0.0,0.0,0.02
1775928714193710246,0.0,0.0,0.027,0.0,0.0,0.02
1775928714245691592,0.0,0.0,0.027,0.0,0.0,0.02
1775928714297893477,0.0,0.0,0.027,0.0,0.0,0.02
1775928714349875751,0.0,0.0,0.027,0.0,0.0,0.02
1775928714401988613,0.0,0.0,0.027,0.0,0.0,0.02
1775928714454410493,0.0,0.0,0.027,0.0,0.0,0.02
1775928714506659960,0.0,0.0,0.027,0.0,0.0,0.02
1775928714558777271,0.0,0.0,0.027,0.0,0.0,0.02
1775928714610686138,0.0,0.0,0.027,0.0,0.0,0.01
1775928714662864632,0.0,0.0,0.027,0.0,0.0,0.01
1775928714714973750,0.0,0.0,0.027,0.0,0.0,0.01
1775928714767126100,0.0,0.0,0.027,0.0,0.0,0.01
1775928714819417423,0.0,0.0,0.027,0.0,0.0,0.01
1775928714871198261,0.0,0.0,0.027,0.0,0.0,0.01
1775928714923526703,0.0,0.0,0.027,0.0,0.0,0.01
1775928714975401971,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928715027281496,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928715079304282,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928715131620245,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928715183835379,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715236033361,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715288247758,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715289491952,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715391615810,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715392883076,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715444618189,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715496734573,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715548644689,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715601046538,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715652912016,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715705076399,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715757847103,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715809793411,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715861886915,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715913884454,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928715966685205,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928716018849076,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928716070827992,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928716123397166,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928716175179095,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716227063742,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716279304444,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716331715829,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716383544989,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716435716413,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716437571056,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716539745539,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716541360413,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716592841485,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716645428259,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716698633769,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716751192416,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928716803091078,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928716855178183,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928716907241866,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928716959582981,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928717011501995,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928717065287365,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928717117526596,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928717169626535,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928717222164126,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
1775928717274154851,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02
