received_time_ns,timestamp,timestamp_sample,reversible_flags,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,motor_11,motor_12,motors_peak
1775897819028736000,2852000,2852000,0,0.0,0.0,9.388322096733764e-14,0.0,nan,nan,nan,nan,nan,nan,nan,nan,9.388322096733764e-14
1775897819032736000,2856000,2856000,0,0.0,2.6168159639509102e-14,2.3789238808025193e-14,1.7928212083309636e-12,nan,nan,nan,nan,nan,nan,nan,nan,1.7928212083309636e-12
1775897819132736000,2956000,2956000,0,5.4969917506753063e-14,0.0,0.0,6.046690383641751e-14,nan,nan,nan,nan,nan,nan,nan,nan,6.046690383641751e-14
1775897819228736000,3052000,3052000,0,0.0,1.8189894035458565e-12,2.328987697142182e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.8189894035458565e-12
1775897819328736000,3152000,3152000,0,1.4120996039146405e-13,0.0,0.0,1.5533094829909416e-13,nan,nan,nan,nan,nan,nan,nan,nan,1.5533094829909416e-13
1775897819428736000,3252000,3252000,0,1.7367075659524556e-13,0.0,1.6738975656960253e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.7367075659524556e-13
1775897819528736000,3352000,3352000,0,1.4045362095593816e-13,0.0,0.0,1.5449897220951025e-13,nan,nan,nan,nan,nan,nan,nan,nan,1.5449897220951025e-13
1775897819628736000,3452000,3452000,0,0.0,0.0,3.440139666188724e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,3.440139666188724e-12
1775897819732736000,3556000,3556000,0,0.0,3.350734403481659e-13,3.046122382110994e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,3.350734403481659e-13
1775897819828736000,3652000,3652000,0,0.0,2.798687497029828e-12,1.0353273143318131e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.798687497029828e-12
1775897819928736000,3752000,3752000,0,9.345224247225836e-13,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,9.345224247225836e-13
1775897820028736000,3852000,3852000,0,0.0,3.85254848855876e-12,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,3.85254848855876e-12
1775897820128736000,3952000,3948000,0,0.0,4.199404224965869e-13,3.817640648051679e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4.199404224965869e-13
1775897820228736000,4052000,4052000,0,0.0,0.0,0.0,3.653475091902614e-12,nan,nan,nan,nan,nan,nan,nan,nan,3.653475091902614e-12
1775897820328736000,4152000,4152000,0,0.0,3.145851228169086e-14,2.859865122495364e-14,0.0,nan,nan,nan,nan,nan,nan,nan,nan,3.145851228169086e-14
1775897820428736000,4252000,4252000,0,0.0,1.9326762412674725e-12,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.9326762412674725e-12
1775897820528736000,4352000,4352000,0,0.00040908349910750985,0.0016481010243296623,0.0004920927458442748,0.0014507232699543238,nan,nan,nan,nan,nan,nan,nan,nan,0.0016481010243296623
