received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775897825099536623,1775897823952454,1,4,4,False,0,0,True,True,0,0,1
1775897825221192015,1775897824048454,1,4,4,False,0,0,True,True,0,0,1
1775897825688946737,1775897824460454,2,14,14,False,0,0,True,True,4,0,1
1775897826259395451,1775897824960454,2,14,14,False,0,0,True,True,4,0,1
1775897826827565784,1775897825464454,2,14,14,False,0,0,True,True,4,0,1
1775897827423990165,1775897825972454,2,14,14,False,0,0,True,True,4,0,1
1775897828014341841,1775897826472454,2,14,14,False,0,0,True,True,4,0,1
1775897828613503744,1775897826972454,2,14,14,False,0,0,True,True,4,0,1
1775897829187329783,1775897827476454,2,14,14,False,0,0,True,True,4,0,1
1775897829760314532,1775897827984454,2,14,14,False,0,0,True,True,4,0,1
1775897830318768222,1775897830314215,2,14,14,False,0,0,True,True,4,0,1
1775897830893618475,1775897830888245,2,14,14,False,0,0,True,True,4,0,1
1775897831449984088,1775897831437356,2,14,14,False,0,0,True,True,4,0,1
1775897832054649578,1775897832022125,2,14,14,False,0,0,True,True,4,0,1
1775897832651844636,1775897832530125,2,14,14,False,0,0,True,True,4,0,1
1775897833246644801,1775897833038125,2,14,14,False,0,0,True,True,4,0,1
1775897833831701169,1775897833542125,2,14,14,False,0,0,True,True,4,0,1
1775897834420448634,1775897834050125,2,14,14,False,0,0,True,True,4,0,1
1775897834957981947,1775897834550125,2,14,14,False,0,0,True,True,4,0,1
1775897835555357468,1775897835058125,2,14,14,False,0,0,True,True,4,0,1
1775897836124434976,1775897835566125,2,14,14,False,0,0,True,True,4,0,1
1775897836687225546,1775897836066125,2,14,14,False,0,0,True,True,4,0,1
1775897837278844075,1775897836570125,2,14,14,False,0,0,True,True,4,0,1
1775897837846606677,1775897837078125,2,14,14,False,0,0,True,True,4,0,1
1775897838434616136,1775897837582125,2,14,14,False,0,0,True,True,4,0,1
1775897838986880532,1775897838082125,2,14,14,False,0,0,True,True,4,0,1
1775897839560177050,1775897838590125,2,14,14,False,0,0,True,True,4,0,1
1775897840130779097,1775897839090125,2,14,14,False,0,0,True,True,4,0,1
1775897840697044085,1775897839590125,2,14,14,False,0,0,True,True,4,0,1
1775897841269999051,1775897840098125,2,14,14,False,0,0,True,True,4,0,1
1775897841861114612,1775897840606125,2,14,14,False,0,0,True,True,4,0,1
1775897842445363213,1775897841110125,2,14,14,False,0,0,True,True,4,0,1
1775897843046345940,1775897841622125,2,14,14,False,0,0,True,True,4,0,1
1775897843626664549,1775897842122125,2,14,14,False,0,0,True,True,4,0,1
1775897843828886456,1775897842302125,2,14,14,False,0,0,True,True,4,0,1
1775897843848223311,1775897842314125,2,18,18,False,0,0,True,True,4,0,1
1775897843856446216,1775897842326125,2,18,18,False,0,0,True,True,4,0,1
1775897844420151087,1775897842826125,2,18,18,False,0,0,True,True,4,0,1
1775897844988919313,1775897844989222,2,18,18,False,0,0,True,True,4,0,1
1775897845555182219,1775897845558482,2,18,18,False,0,0,True,True,4,0,1
1775897846131434301,1775897846132628,2,18,18,False,0,0,True,True,4,0,1
1775897846732595802,1775897846724363,2,18,18,False,0,0,True,True,4,0,1
1775897847318426129,1775897847262478,2,18,18,False,0,0,True,True,4,0,1
1775897847913795434,1775897847762478,2,18,18,False,0,0,True,True,4,0,1
1775897848487848057,1775897848266478,2,18,18,False,0,0,True,True,4,0,1
1775897849049418757,1775897848766478,2,18,18,False,0,0,True,True,4,0,1
1775897849625603152,1775897849270478,2,18,18,False,0,0,True,True,4,0,1
1775897849638126386,1775897849282478,1,14,14,False,0,0,False,True,4,6,1
1775897850199162674,1775897849782478,1,14,14,False,0,0,False,True,4,6,1
