feature,roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
command_roll,143.05772981850282,-6.395363423346765,256.0571417511304,807.961497900488,263.8443808819373,1319.1112768274645,222.15400156919216,-109.63306391460156,541.3346828804566,602.661002912995,-701.1673607807309,3310.187015814641
command_pitch,-124.24627922046857,-2.5050029505920577,-232.51931814071472,-1052.1478620168318,-305.65915307579365,-1324.637604141356,-203.35398139400326,150.7278479162112,-446.1792907784779,-1264.3069376105966,200.58462247052987,-2691.3273765067747
command_yaw,-90.54061993616128,0.7354364096569199,-167.0711270289549,53.948550400808685,-101.45005412721507,-678.3797652038858,-106.92781002473896,-50.993863629231846,-459.80883505528533,829.068991864081,862.5300794743733,-2930.2106558294618
command_throttle,-18.5117079254651,20.318484760951495,-7.517388091926843,30.64306798719941,53.11414676840634,29.50117180333628,-41.306374026812385,23.918015210156835,-0.1948754112802087,194.05392499920086,489.5479336250429,37.09676727767079
roll,2.046501182356008,-0.19315484759535145,0.4764112524276319,-0.2665733227595007,0.4771732145166966,-0.0763935927389875,2.9186598544914415,-0.43361855592673315,1.0714733413434763,-1.6298956854780065,-0.03934915393970895,-0.3649938708435813
pitch,-0.16224118047660407,2.057826805418874,0.020005644800050428,0.7095515252694293,-0.15584928020415548,0.5046933264356095,-0.33323211555982474,2.8483119877203844,-0.03875908053291201,1.2050461512772501,0.09926444509436816,0.1565700053806779
yaw,0.22850355283512355,0.07887187812321209,-0.1368959843373217,2.4523570337433,2.8395613274959164,0.5845077926695801,1.148303385280235,0.2942429849205623,-0.8091569870308915,1.0500874009118921,8.391149452424779,0.12994095865023236
roll_rate,0.002441650883286687,0.0043852326471554735,0.005077526611768616,1.7382813832524433,0.038500399762670834,0.04615515832276804,0.004593402790540693,0.011475302851853286,-0.0005269920250552487,1.7539261690028178,0.022789025376824965,0.04460435321707799
pitch_rate,-0.0025611866862820304,-0.001814572739197867,-0.016654088772202515,-0.06521937453862313,1.5253108097493726,0.004559831282976152,-0.0026161612064684054,-0.005590560743761994,-0.003921472244856824,-0.06532987840246464,1.4038627068083054,0.02894149771393118
yaw_rate,0.006648772773446258,0.0047101648393332125,-0.002707574162092603,2.5607408227951596,0.2726477997094648,1.6072712729099858,0.028179368802934035,0.03544897533962532,-0.010956515457616988,4.031987860103256,0.27980348839994756,2.20775158048571
position_x,0.0452754765231278,0.04208231994668041,-0.03631324694789698,-0.09197992972107648,-0.010316138792565044,-0.01766221326932784,0.17579976591807006,0.09530781276633264,-0.05603471218232316,-0.02478243487768124,0.0866350077394645,0.039278820172479356
position_y,0.041239061417395154,0.04911778730456086,0.002822860451411803,0.11450824808654858,0.20411270626923242,0.0390380573144679,0.1401638438775898,0.16404663658865049,0.01253497842899121,0.35678608315897753,0.4362711496342211,0.1830992302824811
position_z,0.0021709686713759753,0.00045053352799854596,0.0005232030761747445,0.009521178535696636,0.005143932340669614,-0.0013378252422756288,0.005591331716334609,0.0006805233509496822,-0.006985110593782463,-0.05363805391227376,0.005908217480959026,0.013652279107381492
velocity_x,-0.06897620931329417,-0.05026698052560213,0.15915241934035187,0.13528207525135486,0.1854326850521454,0.05192607819286118,-0.17595947183649985,-0.09605900942043591,0.2326501044921565,0.4427123616985377,0.3688345763598813,0.047686421050720226
velocity_y,-0.0769786779616328,-0.032400812163362575,0.08886141424337751,0.031521188415223736,-0.07144513934683996,-0.019325515730159885,-0.2569144659337883,-0.12492451020855813,0.13962157232274258,0.11558008943821294,-0.32581359778849717,-0.030899387429992875
velocity_z,-0.002189052953341976,0.0021617012393962834,-0.04408425837419034,0.012768787602400127,0.02542436066870912,-0.00682689284242683,-0.006631223183793738,0.0018184364415336739,-0.08885642661542861,0.013598751526435726,-0.012602390419496009,0.003166490458249942
altitude,-0.0021709686585401435,-0.00045053349703346444,-0.0005232030999576859,-0.009521178526408783,-0.0051439322542894544,0.0013378253112779743,-0.005591331668478472,-0.0006805232803242202,0.006985110566407635,0.05363805394780822,-0.005908217412810633,-0.013652279047640829
vertical_speed,0.002189052892709809,-0.002161701647941551,0.044084258459529235,-0.012768788710564437,-0.025424361345802005,0.006826892394902667,0.006631223046192059,-0.0018184372340450945,0.0888564268916582,-0.013598752936496664,0.012602390141915937,-0.0031664907955149977
heading,-0.12102793965268659,0.039050331398699616,1.7015801739117586,-1.3702233388596636,-3.366203259616973,-0.5687858742248283,-0.9823338060464708,-0.04993176901142453,3.0898648758180096,0.6087418553719404,-10.544349426662013,-0.08779505555016101
command_roll__lag_1,-17.987394611468122,-38.799376583914025,-86.07239890484269,-275.0277240505314,-772.6230047167267,230.71711383845206,-179.322446879685,-134.26342818331426,102.54171833923476,-618.3747027853376,-1274.0768251086538,-771.4162917099721
command_pitch__lag_1,-12.810112794843604,87.6435562773296,49.74740636655658,-0.08292778439304982,284.232140592412,296.7337347640913,122.91616835673678,300.2731054918447,-188.2874297886093,99.20914430837176,538.4564730010165,1280.591221245946
command_yaw__lag_1,77.95538340786958,-53.65691248916856,117.21653703883953,706.5759428986979,1007.8419278237407,-1179.269911869584,245.01689612495767,-153.40930862642398,114.94924918583442,1559.127150477214,1840.6017220001825,-642.9293815251201
command_throttle__lag_1,-7.243556059719774,-24.48706060079072,-1.8316088219640627,-18.614617582964414,355.3452165071367,9.427719447381426,-42.43865466658286,-111.30480890902236,4.7738562242088864,-211.89573529416748,267.5420100081168,10.734200966833367
roll__lag_1,-1.4229748316827422,0.3112191720210072,-0.5156510858918137,0.11948213415122022,-1.2708105532670348,0.009098888453712747,-2.9794130128758964,0.7088671128675936,-1.013306293140471,3.168559012824738,-0.20703735871190143,-0.01205693194712339
pitch__lag_1,0.25555951083651884,-1.4866900255358924,0.21065068812910878,-1.6187701538953687,0.7115024323516431,-1.758389036818159,0.4826189269019065,-2.9539375513891892,0.6033154161205199,-3.128325929802089,0.21246572042437495,-1.9553309239073167
yaw__lag_1,0.5075000779128004,0.043787173468681204,-0.8178194483553157,-4.983932761480538,1.3465181214961928,-0.8150282913345682,1.1167727390896385,-0.09240664413115991,-1.1574695915508344,-9.693712273593906,4.375778907406622,-0.507262444394725
roll_rate__lag_1,-0.0047077452684461205,-0.0049685871321372525,-0.012199417028144685,-1.1709087225079775,-0.08839204483635944,-0.1673871606780351,-0.01029424297048592,-0.013638115044585869,-0.00869008485911417,-1.5508832617675996,-0.0798511476831632,-0.21575546808739757
pitch_rate__lag_1,0.004931012716997681,-0.0006380368835249798,0.028098247867063452,0.0440511146854054,-0.926100730120328,0.072429119370326,0.006848774744948107,0.0009339766873885328,0.0012160493336673336,-0.058189616482061335,-1.1983158458424805,-0.015606953021814089
yaw_rate__lag_1,-0.008236686912447399,-0.001271977683986517,-0.018223816898786646,-3.0284976383893336,-0.32188103340750523,-0.6223986843654408,-0.05106250045779812,-0.05135236546249282,-0.02251836337118958,-5.248051174619874,-0.5992211431650056,-1.3484967276187823
position_x__lag_1,0.007083284660433805,-0.0534860030266187,0.02135780119298647,0.3837165774118247,0.13335527824502263,0.04423284067725165,-0.08282226738260351,-0.12350186322295775,0.08412626265771125,0.34861982413178366,0.14607860733403838,-0.09330007386318617
