roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.08448994421129419,0.024350542689083297,357.71948523031404,-0.3092812400335585,-0.04741502399360212,0.9336694000841441,0.08448994421129419,0.024350542689083297,357.71948523031404,-0.3092812400335585,-0.04741502399360212,0.9336694000841441
