window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.08350866290887747,0.02512931802689062,357.65026307198696,-0.2828565672131788,-0.0689377892954314,1.0235211899928522,0.08350866290887747,0.02512931802689062,357.65026307198696,0.29569159795750966,0.07487252737060066,1.0235211899928522
