received_time_ns,event_type,field_name,previous_value,current_value
1775658908666544301,vehicle_status_events,arming_state,1,2
1775658908666544301,vehicle_status_events,nav_state,4,14
1775658925818606942,vehicle_status_events,nav_state,14,18
1775658931194876134,vehicle_status_events,arming_state,2,1
1775658931194876134,vehicle_status_events,nav_state,18,14
1775658931194876134,vehicle_status_events,pre_flight_checks_pass,True,False
