sample_id,run_id,backend,mode,scenario,config_profile,seed,timestamp,logical_step,command_roll,command_pitch,command_yaw,command_throttle,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,altitude,vertical_speed,heading,integrator_roll,integrator_pitch,integrator_yaw,control_output_roll,control_output_pitch,control_output_yaw,torque_achieved,thrust_achieved,saturation_ratio,tracking_error_roll,tracking_error_pitch,tracking_error_yaw,tracking_error_rate_roll,tracking_error_rate_pitch,tracking_error_rate_yaw,run_status,runtime_failsafe,quality_alignment_attitude_ns,quality_alignment_rates_ns,quality_alignment_position_ns,quality_alignment_attitude_setpoint_ns,quality_alignment_rates_setpoint_ns,quality_alignment_integrator_ns,quality_alignment_allocator_ns,quality_alignment_actuator_ns,quality_alignment_status_ns,quality_missing_attitude,quality_missing_rates,quality_missing_local_position,quality_missing_attitude_setpoint,quality_missing_rates_setpoint,quality_missing_integrator,quality_missing_allocator,quality_missing_actuator,quality_missing_status,quality_alignment_failed,actuator_1,actuator_2,actuator_3,actuator_4,backend_px4,mode_offboard_attitude,mode_posctl,scenario_nominal,config_profile_px4_real_offboard_attitude_nominal,config_profile_px4_real_posctl_nominal,tracking_error_magnitude,control_effort_magnitude,quality_future_horizon_available,quality_delta_state_available,baseline_state_roll,future_state_roll,delta_state_roll,baseline_state_pitch,future_state_pitch,delta_state_pitch,baseline_state_yaw,future_state_yaw,delta_state_yaw,baseline_state_roll_rate,future_state_roll_rate,delta_state_roll_rate,baseline_state_pitch_rate,future_state_pitch_rate,delta_state_pitch_rate,baseline_state_yaw_rate,future_state_yaw_rate,delta_state_yaw_rate,baseline_state_position_x,future_state_position_x,delta_state_position_x,baseline_state_position_y,future_state_position_y,delta_state_position_y,baseline_state_position_z,future_state_position_z,delta_state_position_z,baseline_state_velocity_x,future_state_velocity_x,delta_state_velocity_x,baseline_state_velocity_y,future_state_velocity_y,delta_state_velocity_y,baseline_state_velocity_z,future_state_velocity_z,delta_state_velocity_z,baseline_state_altitude,future_state_altitude,delta_state_altitude,baseline_state_vertical_speed,future_state_vertical_speed,delta_state_vertical_speed,baseline_state_heading,future_state_heading,delta_state_heading,quality_window_summary_available,window_mean_roll,window_peak_roll,window_rms_roll,window_mean_pitch,window_peak_pitch,window_rms_pitch,window_mean_yaw,window_peak_yaw,window_rms_yaw,window_mean_roll_rate,window_peak_roll_rate,window_rms_roll_rate,window_mean_pitch_rate,window_peak_pitch_rate,window_rms_pitch_rate,window_mean_yaw_rate,window_peak_yaw_rate,window_rms_yaw_rate,window_mean_altitude,window_peak_altitude,window_rms_altitude,window_mean_vertical_speed,window_peak_vertical_speed,window_rms_vertical_speed,quality_actuator_response_available,quality_tracking_error_available
20260407_025915_px4_manual_broad_composite_r1:000124,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555972252576512,124,0.0,0.0,0.0,0.0,0.006587795956519633,-0.0018907562738999268,1.5760753298849544,0.00010410815593786538,-0.00011660384188871831,-8.356654143426567e-05,-0.014993289485573769,-0.04945484921336174,-1.2043206691741943,0.010275345295667648,-0.03533968701958656,-0.14087501168251038,1.2043206691741943,0.14087501168251038,1.5760629177093506,0.0,0.0,0.0,-0.031733591109514236,0.00265366118401289,2.853109617717564e-05,nan,nan,2.0,-0.006587795956519633,0.0018907562738999268,-0.005636944875188732,-0.0318376992654521,0.002770265025901608,0.00011209763761144131,completed,0,3293440.0,3131392.0,4136960.0,7131392.0,3131392.0,36868608.0,40868608.0,36868608.0,41108224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020053465850651264,5.880776825506473e-06,0.0006262816023081541,0.001362491981126368,1.0,0.0,1.0,1.0,0.0,1.0,0.03316738143250694,0.0010000002363312888,1.0,1.0,0.006587795956519633,0.005732006615972031,-0.0008557893405476023,-0.0018907562738999268,-0.001817247567589909,7.350870631001776e-05,1.5760753298849544,1.5765402226863456,0.0004648928013912812,0.00010410815593786538,5.0914462917717174e-05,-5.31936930201482e-05,-0.00011660384188871831,-0.00023850872821640223,-0.00012190488632768393,-8.356654143426567e-05,-0.00022721235291101038,-0.0001436458114767447,-0.014993289485573769,-0.022595440968871117,-0.007602151483297348,-0.04945484921336174,-0.0534566193819046,-0.004001770168542862,-1.2043206691741943,-1.222974419593811,-0.0186537504196167,0.010275345295667648,0.009827198460698128,-0.00044814683496952057,-0.03533968701958656,-0.03372666984796524,0.0016130171716213226,-0.14087501168251038,-0.1275886446237564,0.013286367058753967,1.2043206691741943,1.222974419593811,0.0186537504196167,0.14087501168251038,0.1275886446237564,-0.013286367058753967,1.5760629177093506,1.5765208005905151,0.0004578828811645508,1.0,0.00601159875075577,0.006291190885539508,0.006018096983426011,-0.001810862880999205,0.001817247567589909,0.0018108741364334525,1.5764093809109183,1.5765402226863456,1.5764093863408435,5.851857531524729e-05,6.61226877127774e-05,5.9010559921767736e-05,-0.00016742570005590096,0.00023850872821640223,0.00018189052183023482,-7.276686665136367e-05,0.00022721235291101038,0.00017072909859844064,1.2189353108406067,1.222974419593811,1.2189420028916909,0.13054914772510529,0.13350965082645416,0.1305827115293769,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000125,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555972302690816,125,0.0,0.0,0.0,0.0,0.006291190885539508,-0.001804478194408501,1.5762785391354908,6.61226877127774e-05,-9.634267189539969e-05,8.167861960828304e-05,-0.019452080130577087,-0.05169472098350525,-1.2148962020874023,0.009811175055801868,-0.03451111167669296,-0.13350965082645416,1.2148962020874023,0.13350965082645416,1.5763006210327148,0.0,0.0,0.0,-0.031588517129421234,0.002414882183074951,2.612943535496015e-05,nan,nan,2.0,-0.006291190885539508,0.001804478194408501,-0.005959959461723674,-0.03165463981713401,0.002511224854970351,-5.554918425332289e-05,completed,0,4856064.0,5017088.0,2819840.0,13017088.0,6982912.0,86982912.0,90982912.0,13017088.0,91222528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002034124219790101,3.7536112358793616e-05,0.00046034136903472245,0.0014679989544674754,1.0,0.0,1.0,1.0,0.0,1.0,0.032964858547161385,0.0010000001639127731,1.0,1.0,0.006291190885539508,0.005010911501337617,-0.0012802793842018913,-0.001804478194408501,-0.0019210929331945244,-0.00011661473878602337,1.5762785391354908,1.5768705200367685,0.0005919809012777666,6.61226877127774e-05,2.209551712439861e-05,-4.4027170588378794e-05,-9.634267189539969e-05,-7.743040623608977e-05,1.8912265659309924e-05,8.167861960828304e-05,4.786212230101228e-05,-3.3816497307270765e-05,-0.019452080130577087,-0.023612165823578835,-0.004160085693001747,-0.05169472098350525,-0.05885641649365425,-0.007161695510149002,-1.2148962020874023,-1.2363020181655884,-0.021405816078186035,0.009811175055801868,0.011499295011162758,0.0016881199553608894,-0.03451111167669296,-0.03379147872328758,0.0007196329534053802,-0.13350965082645416,-0.12087251245975494,0.012637138366699219,1.2148962020874023,1.2363020181655884,0.021405816078186035,0.13350965082645416,0.12087251245975494,-0.012637138366699219,1.5763006210327148,1.5768704414367676,0.0005698204040527344,1.0,0.005371459058654824,0.005732006615972031,0.005383545946668643,-0.0018691702503922168,0.0019210929331945244,0.0018698912775722259,1.576705371361557,1.5768705200367685,1.5767053800106317,3.650499002105789e-05,5.0914462917717174e-05,3.924598330526444e-05,-0.000157969567226246,0.00023850872821640223,0.00017731593448600653,-8.967511530499905e-05,0.00022721235291101038,0.00016418927502506763,1.2296382188796997,1.2363020181655884,1.2296562753674551,0.12423057854175568,0.1275886446237564,0.12427595605196691,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000126,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555972352577024,126,0.0,0.0,0.0,0.0,0.005732006615972031,-0.001817247567589909,1.5765402226863456,5.0914462917717174e-05,-0.00023850872821640223,-0.00022721235291101038,-0.022595440968871117,-0.0534566193819046,-1.222974419593811,0.009827198460698128,-0.03372666984796524,-0.1275886446237564,1.222974419593811,0.1275886446237564,1.5765208005905151,0.0,0.0,0.0,-0.030864235013723373,0.0022851068060845137,2.599696563265752e-05,nan,nan,2.0,-0.005732006615972031,0.001817247567589909,-0.006282201331670345,-0.03091514947664109,0.002523615534300916,0.0002532093185436679,completed,0,2966272.0,3130880.0,1981184.0,11130880.0,3130880.0,63130880.0,59130880.0,36869120.0,141108736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002034124219790101,3.7536112358793616e-05,0.00046034136903472245,0.0014679989544674754,1.0,0.0,1.0,1.0,0.0,1.0,0.03221495863145137,0.0010000001639127731,1.0,1.0,0.005732006615972031,0.004504286873671867,-0.0012277197423001636,-0.001817247567589909,-0.002200781385964068,-0.00038353381837415916,1.5765402226863456,1.5771075650482156,0.0005673423618699491,5.0914462917717174e-05,0.00011662094766506925,6.570648474735208e-05,-0.00023850872821640223,-4.163637640886009e-05,0.00019687235180754215,-0.00022721235291101038,9.260035585612059e-05,0.00031981270876713097,-0.022595440968871117,-0.024150289595127106,-0.001554848626255989,-0.0534566193819046,-0.0629744678735733,-0.009517848491668701,-1.222974419593811,-1.2465146780014038,-0.023540258407592773,0.009827198460698128,0.013368756510317326,0.003541558049619198,-0.03372666984796524,-0.03352746367454529,0.0001992061734199524,-0.1275886446237564,-0.1150517612695694,0.012536883354187012,1.222974419593811,1.2465146780014038,0.023540258407592773,0.1275886446237564,0.1150517612695694,-0.012536883354187012,1.5765208005905151,1.577107548713684,0.0005867481231689453,1.0,0.004757599187504742,0.005010911501337617,0.004764338060768269,-0.0020609371595792965,0.002200781385964068,0.0020656762532855755,1.576989042542492,1.5771075650482156,1.5769890469964178,6.935823239473393e-05,0.00011662094766506925,8.393049895983407e-05,-5.953339132247493e-05,7.743040623608977e-05,6.216532655084412e-05,7.023123907856643e-05,9.260035585612059e-05,7.370755950320572e-05,1.241408348083496,1.2465146780014038,1.241418850064967,0.11796213686466217,0.12087251245975494,0.11799803396574793,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000127,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555972402649856,127,0.0,0.0,0.0,0.0,0.005010911501337617,-0.0019210929331945244,1.5768705200367685,2.209551712439861e-05,-7.743040623608977e-05,4.786212230101228e-05,-0.023612165823578835,-0.05885641649365425,-1.2363020181655884,0.011499295011162758,-0.03379147872328758,-0.12087251245975494,1.2363020181655884,0.12087251245975494,1.5768704414367676,0.0,0.0,0.0,-0.0304008387029171,0.0022275354713201523,7.258619007188827e-06,nan,nan,2.0,-0.005010911501337617,0.0019210929331945244,-0.006628711145472144,-0.030422934220041498,0.002304965877556242,-4.060350329382345e-05,completed,0,4311552.0,5058048.0,3287040.0,9058048.0,6941952.0,13058048.0,9058048.0,13058048.0,191181568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002017681021243334,1.9448885723249987e-05,0.0004982817335985601,0.0014645890332758427,1.0,0.0,1.0,1.0,0.0,1.0,0.03167978987431048,0.0010000001684602466,1.0,1.0,0.005010911501337617,0.004228664919167711,-0.0007822465821699064,-0.0019210929331945244,-0.002821352165482138,-0.0009002592322876137,1.5768705200367685,1.577354684074799,0.0004841640380304213,2.209551712439861e-05,0.0003619064809754491,0.0003398109638510505,-7.743040623608977e-05,-0.0002507353201508522,-0.00017330491391476244,4.786212230101228e-05,-0.00016395993588957936,-0.00021182205819059163,-0.023612165823578835,-0.023253295570611954,0.0003588702529668808,-0.05885641649365425,-0.06449193507432938,-0.005635518580675125,-1.2363020181655884,-1.256874680519104,-0.020572662353515625,0.011499295011162758,0.015906140208244324,0.004406845197081566,-0.03379147872328758,-0.03195828199386597,0.0018331967294216156,-0.12087251245975494,-0.10981471091508865,0.01105780154466629,1.2363020181655884,1.256874680519104,0.020572662353515625,0.12087251245975494,0.10981471091508865,-0.01105780154466629,1.5768704414367676,1.5773347616195679,0.00046432018280029297,1.0,0.004366475896419789,0.004504286873671867,0.004368650091214238,-0.002511066775723103,0.002821352165482138,0.0025301646933032517,1.5772311245615072,1.577354684074799,1.577231129401303,0.00023926371432025917,0.0003619064809754491,0.0002688649720643542,-0.00014618584827985615,0.0002507353201508522,0.0001797244955641977,-3.5679790016729385e-05,0.00016395993588957936,0.00013314970236841527,1.251694679260254,1.256874680519104,1.2517053976481334,0.11243323609232903,0.1150517612695694,0.11246372416160351,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000128,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555972452577024,128,0.0,0.0,0.0,0.0,0.004504286873671867,-0.002200781385964068,1.5771075650482156,0.00011662094766506925,-4.163637640886009e-05,9.260035585612059e-05,-0.024150289595127106,-0.0629744678735733,-1.2465146780014038,0.013368756510317326,-0.03352746367454529,-0.1150517612695694,1.2465146780014038,0.1150517612695694,1.577107548713684,0.0,0.0,0.0,-0.029832210391759872,0.0020953835919499397,2.543795062592835e-06,nan,nan,2.0,-0.004504286873671867,0.002200781385964068,-0.006878034713742931,-0.02994883133942494,0.0021370199683588,-9.005656079352775e-05,completed,0,1447680.0,3130880.0,4724224.0,15130880.0,3130880.0,36869120.0,40869120.0,36869120.0,241108736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002017681021243334,1.9448885723249987e-05,0.0004982817335985601,0.0014645890332758427,1.0,0.0,1.0,1.0,0.0,1.0,0.03120812175699171,0.0010000001684602466,1.0,1.0,0.004504286873671867,0.004286905047268456,-0.00021738182640341098,-0.002200781385964068,-0.0032849755483469506,-0.0010841941623828824,1.5771075650482156,1.5775932916144357,0.000485726566220146,0.00011662094766506925,-3.693766120704822e-05,-0.00015355860887211747,-4.163637640886009e-05,-0.00018828081374522299,-0.0001466444373363629,9.260035585612059e-05,-0.00018777298100758344,-0.000280373336863704,-0.024150289595127106,-0.02163008227944374,0.002520207315683365,-0.0629744678735733,-0.06492596119642258,-0.0019514933228492737,-1.2465146780014038,-1.266733169555664,-0.020218491554260254,0.013368756510317326,0.01870361715555191,0.005334860645234585,-0.03352746367454529,-0.029761800542473793,0.003765663132071495,-0.1150517612695694,-0.10475872457027435,0.010293036699295044,1.2465146780014038,1.266733169555664,0.020218491554260254,0.1150517612695694,0.10475872457027435,-0.010293036699295044,1.577107548713684,1.5775649547576904,0.00045740604400634766,1.0,0.004257784983218084,0.004286905047268456,0.004257884561780382,-0.0030531638569145443,0.0032849755483469506,0.0030619513708506295,1.5774739878446173,1.5775932916144357,1.5774739923560672,0.00016248440988420043,0.0003619064809754491,0.0002572359731719883,-0.0002195080669480376,0.0002507353201508522,0.0002217181381796646,-0.0001758664584485814,0.00018777298100758344,0.00017626904574171448,1.261803925037384,1.266733169555664,1.261813553062127,0.1072867177426815,0.10981471091508865,0.10731649711706745,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000129,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555972502517760,129,0.0,0.0,0.0,0.0,0.004228664919167711,-0.002821352165482138,1.577354684074799,0.0003619064809754491,-0.0002507353201508522,-0.00016395993588957936,-0.023253295570611954,-0.06449193507432938,-1.256874680519104,0.015906140208244324,-0.03195828199386597,-0.10981471091508865,1.256874680519104,0.10981471091508865,1.5773347616195679,0.0,0.0,0.0,-0.029580967500805855,0.0019752460066229105,-1.3337270274860202e-06,nan,nan,2.0,-0.004228664919167711,0.002821352165482138,-0.007144942482391725,-0.029942873981781304,0.0022259813267737627,0.00016262620886209334,completed,0,2742016.0,5190144.0,1819136.0,13190144.0,6809856.0,86809856.0,90809856.0,13190144.0,222865920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002023897832259536,2.628726724651642e-05,0.0003147953248117119,0.0016350201331079006,1.0,0.0,1.0,1.0,0.0,1.0,0.03128016912608924,0.0010000001393564162,1.0,1.0,0.004228664919167711,0.004713751009261476,0.00048508609009376494,-0.002821352165482138,-0.0034660026136964584,-0.0006446504482143203,1.577354684074799,1.5779553141029816,0.0006006300281826693,0.0003619064809754491,2.737049726420082e-05,-0.00033453598371124826,-0.0002507353201508522,-0.00012771498586516827,0.00012302033428568393,-0.00016395993588957936,-0.00013121074880473316,3.27491870848462e-05,-0.023253295570611954,-0.019379552453756332,0.0038737431168556213,-0.06449193507432938,-0.0660213753581047,-0.0015294402837753296,-1.256874680519104,-1.2771395444869995,-0.020264863967895508,0.015906140208244324,0.02214202471077442,0.006235884502530098,-0.03195828199386597,-0.027387229725718498,0.004571052268147469,-0.10981471091508865,-0.09920389950275421,0.010610811412334442,1.256874680519104,1.2771395444869995,0.020264863967895508,0.10981471091508865,0.09920389950275421,-0.010610811412334442,1.5773347616195679,1.5779552459716797,0.0006204843521118164,1.0,0.004500328028264966,0.004713751009261476,0.00450538585814852,-0.0033754890810217047,0.0034660026136964584,0.0033767024203642843,1.5777743028587086,1.5779553141029816,1.5777743132420285,-4.7835819714237005e-06,3.693766120704822e-05,3.2507960070852644e-05,-0.00015799789980519563,0.00018828081374522299,0.00016087383634249462,-0.0001594918649061583,0.00018777298100758344,0.00016197986448687545,1.2719363570213318,1.2771395444869995,1.2719469994746242,0.10198131203651428,0.10475872457027435,0.10201912578076515,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000130,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555972553705216,130,0.0,0.0,0.0,0.0,0.004286905047268456,-0.0032849755483469506,1.5775932916144357,-3.693766120704822e-05,-0.00018828081374522299,-0.00018777298100758344,-0.02163008227944374,-0.06492596119642258,-1.266733169555664,0.01870361715555191,-0.029761800542473793,-0.10475872457027435,1.266733169555664,0.10475872457027435,1.5775649547576904,0.0,0.0,0.0,-0.029406853020191193,0.0018067588098347187,1.9034701836062595e-05,nan,nan,2.0,-0.004286905047268456,0.0032849755483469506,-0.007433498714350284,-0.029369915358984144,0.0019950396235799417,0.00020680768284364603,completed,0,876288.0,2002688.0,649216.0,10002688.0,2002688.0,62002688.0,58002688.0,37997312.0,171678464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002023897832259536,2.628726724651642e-05,0.0003147953248117119,0.0016350201331079006,1.0,0.0,1.0,1.0,0.0,1.0,0.030838942963159588,0.0010000001393564162,1.0,1.0,0.004286905047268456,0.005338287575774745,0.001051382528506289,-0.0032849755483469506,-0.0034037962173296067,-0.00011882066898265611,1.5775932916144357,1.57830546039253,0.0007121687780942132,-3.693766120704822e-05,8.753695146879181e-05,0.00012447461267584004,-0.00018828081374522299,4.3471940443851054e-05,0.00023175275418907404,-0.00018777298100758344,2.024252898991108e-05,0.00020801550999749452,-0.02163008227944374,-0.01729990541934967,0.0043301768600940704,-0.06492596119642258,-0.06907488405704498,-0.004148922860622406,-1.266733169555664,-1.2857348918914795,-0.01900172233581543,0.01870361715555191,0.025013573467731476,0.006309956312179565,-0.029761800542473793,-0.02613828144967556,0.003623519092798233,-0.10475872457027435,-0.09472828358411789,0.010030440986156464,1.266733169555664,1.2857348918914795,0.01900172233581543,0.10475872457027435,0.09472828358411789,-0.010030440986156464,1.5775649547576904,1.5783053636550903,0.0007404088973999023,1.0,0.00502601929251811,0.005338287575774745,0.005035710616138728,-0.0034348994155130328,0.0034660026136964584,0.003435040233189272,1.578130387247756,1.57830546039253,1.5781303969588059,5.745372436649632e-05,8.753695146879181e-05,6.485314947224706e-05,-4.212152271065861e-05,0.00012771498586516827,9.539635008870587e-05,-5.548410990741104e-05,0.00013121074880473316,9.387763466823761e-05,1.2814372181892395,1.2857348918914795,1.2814444249204986,0.09696609154343605,0.09920389950275421,0.09699191045480447,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000131,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555972602710784,131,0.0,0.0,0.0,0.0,0.004713751009261476,-0.0034660026136964584,1.5779553141029816,2.737049726420082e-05,-0.00012771498586516827,-0.00013121074880473316,-0.019379552453756332,-0.0660213753581047,-1.2771395444869995,0.02214202471077442,-0.027387229725718498,-0.09920389950275421,1.2771395444869995,0.09920389950275421,1.5779552459716797,0.0,0.0,0.0,-0.02932427078485489,0.0015637136530131102,3.725070564541966e-05,nan,nan,2.0,-0.004713751009261476,0.0034660026136964584,-0.007878729287002617,-0.02935164128211909,0.0016914286388782784,0.00016846145445015281,completed,0,2816512.0,4997120.0,2980608.0,8997120.0,7002880.0,12997120.0,8997120.0,12997120.0,122672896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00200000056065619,0.0,0.0003477765421848744,0.0016522237565368414,1.0,0.0,1.0,1.0,0.0,1.0,0.0309954053680475,0.0010000002148444764,1.0,1.0,0.004713751009261476,0.006176587494056346,0.0014628364847948704,-0.0034660026136964584,-0.003414636864962034,5.136574873442455e-05,1.5779553141029816,1.5786923232377568,0.0007370091347751462,2.737049726420082e-05,0.00014326354721561074,0.00011589304995140992,-0.00012771498586516827,-0.00017234704864677042,-4.4632062781602144e-05,-0.00013121074880473316,-0.00015132191765587777,-2.0111168851144612e-05,-0.019379552453756332,-0.015140353702008724,0.004239198751747608,-0.0660213753581047,-0.07182220369577408,-0.0058008283376693726,-1.2771395444869995,-1.2934796810150146,-0.016340136528015137,0.02214202471077442,0.02740863524377346,0.005266610532999039,-0.027387229725718498,-0.024916237220168114,0.0024709925055503845,-0.09920389950275421,-0.0904754251241684,0.008728474378585815,1.2771395444869995,1.2934796810150146,0.016340136528015137,0.09920389950275421,0.0904754251241684,-0.008728474378585815,1.5779552459716797,1.5786572694778442,0.0007020235061645508,1.0,0.005757437534915546,0.006176587494056346,0.0057726747402484175,-0.0034092165411458205,0.003414636864962034,0.003409220850037812,1.5784988918151432,1.5786923232377568,1.5784989036668196,0.00011540024934220128,0.00014326354721561074,0.00011871638857640747,-6.443755410145968e-05,0.00017234704864677042,0.00012568475401417226,-6.553969433298334e-05,0.00015132191765587777,0.00010795388539316138,1.289607286453247,1.2934796810150146,1.2896131003959868,0.09260185435414314,0.09472828358411789,0.09262626588120688,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000132,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555972652552192,132,0.0,0.0,0.0,0.0,0.005338287575774745,-0.0034037962173296067,1.57830546039253,8.753695146879181e-05,4.3471940443851054e-05,2.024252898991108e-05,-0.01729990541934967,-0.06907488405704498,-1.2857348918914795,0.025013573467731476,-0.02613828144967556,-0.09472828358411789,1.2857348918914795,0.09472828358411789,1.5783053636550903,0.0,0.0,0.0,-0.029296129941940308,0.0012042936868965626,-1.6302315088978503e-06,nan,nan,2.0,-0.005338287575774745,0.0034037962173296067,-0.008282877384717446,-0.0293836668934091,0.0011608217464527115,-2.187276049880893e-05,completed,0,3712512.0,3155712.0,974336.0,15155712.0,3155712.0,36844288.0,40844288.0,36844288.0,72831488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00200000056065619,0.0,0.0003477765421848744,0.0016522237565368414,1.0,0.0,1.0,1.0,0.0,1.0,0.031199952986319664,0.0010000002148444764,1.0,1.0,0.005338287575774745,0.007022940673093834,0.001684653097319089,-0.0034037962173296067,-0.003600962963623231,-0.00019716674629362448,1.57830546039253,1.5790703447115815,0.0007648843190515286,8.753695146879181e-05,6.265217962209135e-05,-2.488477184670046e-05,4.3471940443851054e-05,-0.00018607375386636704,-0.0002295456943102181,2.024252898991108e-05,-4.007837560493499e-05,-6.032090459484607e-05,-0.01729990541934967,-0.011976685374975204,0.005323220044374466,-0.06907488405704498,-0.07368035614490509,-0.004605472087860107,-1.2857348918914795,-1.2985495328903198,-0.012814640998840332,0.025013573467731476,0.029476961120963097,0.004463387653231621,-0.02613828144967556,-0.023368872702121735,0.0027694087475538254,-0.09472828358411789,-0.0861852765083313,0.00854300707578659,1.2857348918914795,1.2985495328903198,0.012814640998840332,0.09472828358411789,0.0861852765083313,-0.00854300707578659,1.5783053636550903,1.579041600227356,0.000736236572265625,1.0,0.006599764083575091,0.007022940673093834,0.0066133171997693006,-0.0035077999142926327,0.003600962963623231,0.003509036846838741,1.5788813339746692,1.5790703447115815,1.5788813452880774,0.00010295786341885105,0.00014326354721561074,0.00011056613308829772,-0.00017921040125656873,0.00018607375386636704,0.0001793417785335776,-9.570014663040638e-05,0.00015132191765587777,0.00011069010559707336,1.2960146069526672,1.2985495328903198,1.2960170860309619,0.08833035081624985,0.0904754251241684,0.08835639319884138,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000133,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555972702581760,133,0.0,0.0,0.0,0.0,0.006176587494056346,-0.003414636864962034,1.5786923232377568,0.00014326354721561074,-0.00017234704864677042,-0.00015132191765587777,-0.015140353702008724,-0.07182220369577408,-1.2934796810150146,0.02740863524377346,-0.024916237220168114,-0.0904754251241684,1.2934796810150146,0.0904754251241684,1.5786572694778442,0.0,0.0,0.0,-0.029351765289902687,0.001042939955368638,-1.7680160453892313e-05,nan,nan,2.0,-0.006176587494056346,0.003414636864962034,-0.008589870005945244,-0.029495028837118298,0.0012152870040154085,0.00013364175720198546,completed,0,2583552.0,5126144.0,3476480.0,13126144.0,6873856.0,86873856.0,90873856.0,13126144.0,22801920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000949949026,0.0,0.00018487463239580393,0.0018151258118450642,1.0,0.0,1.0,1.0,0.0,1.0,0.031544371184637134,0.0010000001348089427,1.0,1.0,0.006176587494056346,0.007983471339342824,0.0018068838452864775,-0.003414636864962034,-0.003800858090940717,-0.0003862212259786832,1.5786923232377568,1.5793955373528845,0.0007032141151277482,0.00014326354721561074,-6.73975664540194e-05,-0.00021066111366963014,-0.00017234704864677042,-0.00021453043154906482,-4.21833829022944e-05,-0.00015132191765587777,0.00019714284280780703,0.0003484647604636848,-0.015140353702008724,-0.008691846393048763,0.006448507308959961,-0.07182220369577408,-0.07457761466503143,-0.0027554109692573547,-1.2934796810150146,-1.3009886741638184,-0.007508993148803711,0.02740863524377346,0.03096388466656208,0.00355524942278862,-0.024916237220168114,-0.021748481318354607,0.003167755901813507,-0.0904754251241684,-0.08298042416572571,0.007495000958442688,1.2934796810150146,1.3009886741638184,0.007508993148803711,0.0904754251241684,0.08298042416572571,-0.007495000958442688,1.5786572694778442,1.5793026685714722,0.0006453990936279297,1.0,0.007503206006218329,0.007983471339342824,0.007518560710797778,-0.003700910527281974,0.003800858090940717,0.003702259883696424,1.579232941032233,1.5793955373528845,1.5792329494026143,-2.3726934159640223e-06,6.73975664540194e-05,6.506814725855794e-05,-0.00020030209270771593,0.00021453043154906482,0.00020080680757702081,7.853223360143602e-05,0.00019714284280780703,0.0001422525512275157,1.299769103527069,1.3009886741638184,1.2997696756872346,0.0845828503370285,0.0861852765083313,0.08459802799575554,1.0,1.0
