future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.0004306500014121077,-3.6512979701217984e-06,0.1735277212607098,-1.3305637104402144,-1.1435983264878722,-0.00014828905917453551
