received_time_ns,base_mode,custom_mode,system_status
1775928475755273866,209,0,3
1775928476749301672,209,0,3
1775928477750089753,209,0,3
1775928478744914562,209,0,3
1775928479740843691,209,0,3
1775928480734548986,209,0,3
1775928481729558274,209,0,3
1775928482727310009,209,0,3
1775928483722925938,209,0,3
1775928486719996657,81,0,3
1775928486720089006,81,9,3
1775928486739886554,81,9,3
1775928486758720706,81,9,3
