received_time_ns,x,y,z,vx,vy,vz
1775928474754979502,0.0,0.0,0.027,0.0,0.0,0.03
1775928474807091990,0.0,0.0,0.027,0.0,0.0,0.03
1775928474859060162,0.0,0.0,0.027,0.0,0.0,0.03
1775928474912411077,0.0,0.0,0.027,0.0,0.0,0.03
1775928474964743046,0.0,0.0,0.027,0.0,0.0,0.03
1775928475019993583,0.0,0.0,0.027,0.0,0.0,0.03
1775928475071947389,0.0,0.0,0.027,0.0,0.0,0.03
1775928475123950634,0.0,0.0,0.027,0.0,0.0,0.03
1775928475176500487,0.0,0.0,0.027,0.0,0.0,0.03
1775928475230785806,0.0,0.0,0.027,0.0,0.0,0.03
1775928475284167026,0.0,0.0,0.027,0.0,0.0,0.02
1775928475285409068,0.0,0.0,0.027,0.0,0.0,0.02
1775928475336900552,0.0,0.0,0.027,0.0,0.0,0.02
1775928475388813944,0.0,0.0,0.027,0.0,0.0,0.02
1775928475440713257,0.0,0.0,0.027,0.0,0.0,0.02
1775928475493141033,0.0,0.0,0.027,0.0,0.0,0.02
1775928475545751940,0.0,0.0,0.027,0.0,0.0,0.02
1775928475598970188,0.0,0.0,0.027,0.0,0.0,0.02
1775928475651298927,0.0,0.0,0.027,0.0,0.0,0.02
1775928475703473367,0.0,0.0,0.027,0.0,0.0,0.02
1775928475755416550,0.0,0.0,0.027,0.0,0.0,0.02
1775928475807292503,0.0,0.0,0.027,0.0,0.0,0.02
1775928475859566044,0.0,0.0,0.027,0.0,0.0,0.02
1775928475911623431,0.0,0.0,0.027,0.0,0.0,0.01
1775928475963709874,0.0,0.0,0.027,0.0,0.0,0.01
1775928476016179857,0.0,0.0,0.027,0.0,0.0,0.01
1775928476068220959,0.0,0.0,0.027,0.0,0.0,0.01
1775928476120437927,0.0,0.0,0.027,0.0,0.0,0.01
1775928476172447638,0.0,0.0,0.027,0.0,0.0,0.01
1775928476225721534,0.0,0.0,0.027,0.0,0.0,0.01
1775928476277808363,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928476330299275,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928476382333369,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928476434380326,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928476435763420,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928476487449589,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928476539681981,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928476592212348,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928476644262921,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928476696367925,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928476749568736,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928476802397205,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928476854283560,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928476906513552,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928476959382436,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928477011651404,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928477065930391,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928477118415257,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928477170408778,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928477222288159,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928477274209298,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928477326724819,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928477378737347,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928477430742612,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775928477482775588,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928477487776844,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928477540429064,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928477592684945,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928477645677604,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775928477698100616,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
