future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.21770433381831455,0.06331346485923738,0.33653349820207823,-1.3920344999823682,-1.4640257709701616,0.06280349879116376
