feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,0.46689303441670194,0.4629045926548119,0.40741140488490357,0.4059068033323029
command_pitch,-0.2645599140394471,-0.2632120413050097,-0.09881929205750872,-0.08767760847852255
command_yaw,0.24845875374225346,0.24920747569456875,0.26574569914810053,0.2671436956794501
command_throttle,0.013056443401587403,0.013580187058477439,0.021264578436076265,0.02329332426436781
roll,-1.4518790398389192,-1.4201354821167103,-1.2672418526215645,-1.2255329518848304
pitch,-1.3861117533361296,-1.3619965589812804,-1.6255213063789151,-1.5595166374727873
yaw,-2.5236854842638623,-2.512206616106899,-2.5647732413675293,-2.5465954549645042
roll_rate,0.5126664999514682,0.5058037763400072,-0.257053131927806,-0.23121418934863291
pitch_rate,-0.37333280596345964,-0.36167027706150606,0.2079481287897446,0.21680847364460482
yaw_rate,0.11622899021489422,0.11292349201680588,0.03643769726431951,0.02203426690685279
position_x,0.05394379927456724,0.052293743128181434,0.057063474548723396,0.055940757799917654
position_y,0.01783512139380577,0.020209202990667897,0.025769326957284042,0.02789591461621455
position_z,-0.07461885852573015,-0.07455782238545974,-0.0755132056022903,-0.0750383094626935
velocity_x,-0.19209390691629946,-0.19395727651499078,-0.2401326704210197,-0.24696027868013956
velocity_y,-0.23078990739055483,-0.2294597863369856,-0.23924056431692614,-0.24456189567329903
velocity_z,0.19821050273206894,0.19948576814544017,0.1996678386400073,0.19995913838221985
altitude,0.07461885852574884,0.07455782238525313,0.07551320560230715,0.0750383094624919
vertical_speed,-0.19821050273212099,-0.1994857681453913,-0.19966783864067525,-0.19995913838280432
heading,3.283887312747394,3.2681228019558497,3.3234079389986766,3.3062744257022647
