received_time_ns,event_type,field_name,previous_value,current_value
1775885472282404452,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885472282404452,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775885473555209531,vehicle_control_mode_events,flag_armed,False,True
1775885473555209531,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885473555209531,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775885482770523314,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885482770523314,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775885490885077785,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775885490885077785,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775885496723072914,vehicle_control_mode_events,flag_armed,True,False
1775885496723072914,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775885496723072914,vehicle_control_mode_events,flag_control_auto_enabled,True,False
