feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
command_roll,0.09542073798176492,-0.001671348576985272,-0.007839188238053817,0.0038575586801678934,0.003383566946709682,-0.0008829897797557819
command_pitch,0.002657078594001843,0.14124082505165506,0.04360152874527461,0.01351794584531206,0.011149827427695843,-0.012256280962854325
command_yaw,0.002223643086300426,-0.0005431082662093376,0.045097339242651004,0.014115353779930432,0.0045813135620441856,-0.00652472033481708
command_throttle,0.00014239948077454193,-0.0001317491385565566,0.01265091861590276,0.0003028163907268285,-0.00015884133248942716,0.0007346472356148277
roll,0.8403025628877319,-8.14344961348201e-05,0.15117496853521556,0.002092062532287434,-0.011881870495021273,-0.07290239527940917
pitch,0.007589722520318016,0.863604655234228,-0.010769383917802522,-0.006167948554495902,0.01837463023541743,0.07619742628648868
yaw,-0.00033752844036083105,-4.2482068767523045e-05,0.9928078779095255,-0.00015470552532250082,-0.00018136413121182116,0.13022800883261687
roll_rate,0.0032584511940000572,-0.0026685290755813847,-0.017188895282639595,0.5686048018092715,-0.09659743232428275,0.7095144947404273
pitch_rate,0.007015759361935868,-0.001303387683456027,-0.045623104646603845,0.1365805546371962,0.6828824830212608,-0.5208296625171592
yaw_rate,0.0010641535776209792,7.033238229042953e-05,-0.007854289422723468,-0.02824815679963599,0.0016412914782534959,1.0252346436597441
position_x,-0.0004613011927250994,-0.0011701898948983972,0.001961302158613347,0.0015236531147836607,-0.0022799128187618992,0.00173684275405332
position_y,7.399929402261333e-05,-0.0004263014515714363,0.00840323363622893,-0.005162866269267462,0.0013515372902524537,-0.0025513767953957048
position_z,9.606413971532853e-05,2.3589316735108567e-05,0.0017949825251535262,-7.120922049374642e-05,6.857810323461215e-05,0.0009480766831952232
velocity_x,0.003195805654357396,0.006040158325169688,-0.018381292941009653,-0.004546886639115453,0.004805435321760563,-0.0019141018144247556
velocity_y,-0.010996020349681057,0.003434507938780955,0.02905629425957068,0.00793213611475466,-0.0027425578374588367,0.012624880059872494
velocity_z,0.0007564184842273815,0.0001906513090582896,-0.018711665962261967,0.0002875942246967983,-5.2034923268520945e-06,-0.0006467718107651988
altitude,-6.78465602788929e-08,4.7827963918994016e-08,-7.59255389678388e-05,3.042619340388791e-07,6.91352244307058e-06,-7.164480049781081e-05
vertical_speed,-2.4199475109451947e-05,-3.152934352720674e-19,9.820429705235642e-06,0.0,-3.4481474731061737e-06,-1.4548394055373652e-05
heading,-0.001326784064529546,-5.688742417780285e-05,0.013486818520849724,0.0027594498509198153,0.0,-0.12563940255927697
