feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
command_roll,0.00021258347204720386,9.821373795248767e-07,0.003913363735552012,-0.000353556872240413,3.377618320655682e-07,-0.006818866804453129
command_pitch,-0.00011987690620370554,-5.727434325976174e-07,-0.0023084228749223287,0.0001927907746089348,3.1279562556652798e-06,0.002674074268210728
command_yaw,-7.948724583504893e-05,-2.3124062526388765e-07,-0.0034963764465091073,0.00011861485614892516,-5.3884640649243165e-06,0.0047326837134301514
command_throttle,-0.0001207637719953937,7.084805905738988e-07,-0.05849815349250603,0.00012941125801398232,-1.6273734350862635e-05,0.010525911534394576
roll,0.2433254365983996,1.9073077059744004e-05,0.062365770019278836,0.0015175684504651849,-5.289300527363724e-05,0.03770583014412513
pitch,0.0015976168271910332,0.24992586984889437,-0.04667605897771082,0.014723169662751981,-2.4218028232686945e-06,0.042977191812518745
yaw,2.8372916712563978e-05,-2.568115345684185e-07,0.1090869038015535,1.964186638695169e-05,1.791374438733367e-07,0.003873562459351652
roll_rate,3.145990682399538e-05,3.7556685317251485e-06,0.0008823212508537642,0.24851875746271493,-4.972535227954831e-06,-0.003269712075571843
pitch_rate,-1.7629858068349972e-05,-6.485041447816724e-09,-2.583926594289525e-05,-8.706955752636308e-05,0.24996322433397422,-0.0016378239507352985
yaw_rate,0.00016734930823357382,2.350216435700884e-06,0.03794894597264277,-0.0006971449034319118,-1.9136873043184947e-05,0.23232609630581957
position_x,-7.182226111430047e-14,-7.620904439657944e-16,5.155455483201576e-12,2.1264640095469542e-13,-3.2603355508943123e-15,1.3987243018070176e-12
position_y,1.7088286749550283e-14,1.808710081446092e-16,-1.2241826429013162e-12,-5.039419400925635e-14,7.700796615220746e-16,-3.3078026683293404e-13
position_z,3.1675319156534868e-06,-3.967010929355085e-09,-0.00015346496214306107,1.332391821240172e-06,-2.3196928864110096e-07,3.7774968974245074e-06
velocity_x,0.0002447448765970087,1.3244123919785902e-06,-0.011818467303553095,-0.00039295073716792537,-5.20404990317233e-06,-0.00535298458314311
velocity_y,0.0003586900455246488,1.4577051333677164e-06,0.010291806134130162,-0.000586372383739543,4.599574632253189e-06,-0.013182906090406347
velocity_z,-2.648047153167986e-06,-1.0018262995693839e-08,-0.00022886904363643857,1.3637887838245283e-05,-6.539056130105847e-07,0.0004347067367637941
