received_time_ns,base_mode,custom_mode,system_status
1775925853304847221,209,20,3
1775925854324032140,209,20,4
1775925855322980281,209,20,4
1775925856318558136,209,20,4
1775925857325961024,209,20,4
1775925858330721373,209,20,4
1775925859338698980,209,20,4
1775925860329940718,209,20,4
1775925861343827783,209,20,4
1775925864339886259,209,20,4
1775925864341391195,209,9,4
1775925864362076927,209,9,4
1775925864382667179,209,9,4
