future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.01870117328908267,0.02163265805155367,539.1138839179418,-0.0739532378523629,-0.15821971888685218,0.22694083050010522
