feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
command_roll,-4.5450026901605774e-29,-6.268165663062559e-30,3.0973211137952036e-17,1.9640059726601033e-17,4.565873433242903e-17,2.3150315035262822e-17
command_pitch,1.0182258194003636e-29,-1.2552315605505902e-29,-4.622235234489312e-18,-3.744394175045415e-17,-5.007158446661778e-17,-4.710707219650721e-17
command_yaw,-2.9833543958067536e-29,2.551743541876523e-29,-1.6831472915006232e-17,4.50882425599218e-17,4.7419005952984485e-17,8.215078043021317e-17
command_throttle,-3.8463178994515614e-29,-1.4799548394700387e-28,3.2600935959514624e-17,-1.0695721454921066e-16,-2.558591509549825e-16,-2.9059885964995114e-16
roll,0.05882352941176458,0.02144282258208867,-180.720756051376,37.44003516274198,82.09789239947372,88.63935943022753
pitch,0.16137029524453467,0.05882352941176475,-495.8716774425287,102.83036997126436,225.32590996168582,243.0359494731801
yaw,-1.136791494665576e-22,-4.143164745526512e-23,0.05284752534650081,0.015013537040834092,0.03281755897087519,0.03527294599450244
roll_rate,1.2024783714901857e-22,4.378897563620231e-23,0.07653847024463667,0.07825713944572554,0.11509803478437702,0.03745316071465909
pitch_rate,7.857060382146407e-23,2.8629231647297455e-23,0.04990863913025927,0.03434437806674703,0.05510328098092038,0.028446964063793802
yaw_rate,1.4070864895838403e-22,5.1315023663738875e-23,0.0891184020746103,0.018554416925322476,0.047254784107024494,0.06111332618400327
position_x,-1.0225589139677002e-35,-3.702972581173261e-36,-1.026763614610422e-24,9.045838332700425e-25,9.285400460511775e-25,-5.463977810455797e-25
position_y,-2.1869231590214486e-36,-8.031653837406824e-37,-5.0598648174004953e-26,9.011863786028939e-26,5.787340763458811e-26,-1.5895151683124741e-25
position_z,0.18802521008403378,0.06853991596638664,-577.7781568254743,119.81496211460659,262.5443006243024,283.18111310686385
velocity_z,-2.1620766939933714e-30,-2.852201687020369e-30,-2.9196749749742036e-17,-1.7403408810703428e-17,-1.0429143744077646e-17,1.8144743397294764e-17
altitude,-0.18802521008403383,-0.06853991596638667,577.7794553978102,-119.8163082940238,-262.5455458504813,-283.17982486316134
vertical_speed,2.6206639845650186e-30,3.1056381115250783e-30,5.374690896454497e-17,-7.986302640717181e-18,-1.257643415791767e-17,5.990595386803695e-18
heading,-1.1367913633701533e-22,-4.143164153915802e-23,0.052847525346500376,0.015013537040834728,0.03281755897087582,0.03527294599450197
integrator_yaw,0.2352941176470591,0.08577129032835498,-722.900855973018,149.77875927767155,328.4087383802481,354.5399250316018
control_output_roll,-1.6886551828991897e-21,-6.201456090587295e-22,-1.0439198027903747,3.751748280051889,4.19167255181478,-1.6738478572075506
control_output_pitch,2.867476726069348e-21,1.052160700202195e-21,1.7783454080435173,-5.960199177493198,-6.626190769935473,2.7460951762104413
control_output_yaw,-2.5169968699585186e-19,-9.181064259074195e-20,-159.30591997610622,-15.401159553814745,-63.22968025266165,-113.53034177748037
command_roll__lag_1,1.02865069788916e-28,4.4033712195437466e-30,-4.2602704411679966e-17,-3.8700363993134254e-17,-7.690238145459083e-17,-4.8919179281609606e-17
command_pitch__lag_1,-3.9642579505937346e-29,4.7329146938582633e-29,3.5452450260203185e-17,9.992706494521185e-17,1.399637589075995e-16,1.2838423891775243e-16
command_yaw__lag_1,6.474424894351917e-29,-8.891967636417689e-29,-3.878206935854263e-17,-1.693206352429693e-16,-2.3651298862755604e-16,-2.439177872690317e-16
command_throttle__lag_1,-2.0406313493561075e-28,2.598457888705365e-28,1.8508715011198757e-16,4.645167554061587e-16,7.467651083633093e-16,6.730984732180111e-16
roll__lag_1,0.05882352941176477,0.021442822582088746,-180.725226397979,37.44470366416102,82.10219779477788,88.63496945429935
pitch__lag_1,0.16137029524453478,0.0588235294117648,-495.87164012865094,102.83045546944571,225.32607490349545,243.0359359500052
yaw__lag_1,-1.136791363370153e-22,-4.143164153915802e-23,0.052847525346500404,0.015013537040834721,0.032817558970875814,0.03527294599450198
roll_rate__lag_1,1.2024785344948605e-22,4.3788980447762643e-23,0.07653847024463771,0.07825713944572445,0.11509803478437602,0.037453160714660136
pitch_rate__lag_1,7.857061587083452e-23,2.862923810007046e-23,0.04990863913025928,0.03434437806674704,0.05510328098092039,0.02844696406379379
yaw_rate__lag_1,1.4070865510340288e-22,5.131502989228222e-23,0.08911840207461116,0.018554416925321605,0.04725478410702369,0.061113326184004085
position_x__lag_1,-8.12260038080094e-36,-3.0479205803001096e-36,1.6102306402177316e-26,-1.0297896045611843e-25,-1.857688990015682e-25,-3.5396242272161514e-25
position_y__lag_1,-2.45370551244513e-36,-8.733637349589485e-37,-1.2623007744039505e-25,1.5782144225128185e-25,1.6990578762363097e-25,-3.837110643795295e-26
position_z__lag_1,0.18802521008403383,0.06853991596638667,-577.7790263361924,119.81586102423614,262.5451311655253,283.1802492361245
