received_time_ns,base_mode,custom_mode,system_status
1775925648566628501,209,0,3
1775925649573902114,209,0,3
1775925650570387330,209,0,3
1775925651564997976,209,0,3
1775925652608003756,209,0,3
1775925653599557074,209,0,3
1775925654590200721,209,0,3
1775925655591720474,209,0,3
1775925656583466617,209,0,3
1775925659574637353,81,0,3
1775925659574726026,81,9,3
1775925659613717988,81,9,3
1775925659637777956,81,9,3
