future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.0007517297171284025,0.00030908220652692655,0.07632678490345066,-0.007339073103228292,-0.00594693908563112,0.0018924716865611245
