feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.0,0.0,0.0,0.0,0.0,0.0,-148056.02327698722,624512.5418034863,-0.058634861650613504,0.11415349929640818,-0.006650822071349149,0.2122981620691402,0.058634861650613504,-0.2122981620691402,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,-3489111.700895488,14717369.352333723,0.16734925275005327,-0.32872310814327665,0.1401357563114525,-0.2148007672331308,-0.16734925275005327,0.2148007672331308,0.0
command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,9297232.328574302,-39216514.560976736,-0.1791664634551794,0.4334558593898562,-0.0999069728421845,0.2755852900610569,0.1791664634551794,-0.2755852900610569,0.0
command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,2646741.2552698725,-11164180.357939832,-0.1053978082306209,0.5616367143646545,-0.08823297409821984,-0.35709553560516855,0.1053978082306209,0.35709553560516855,0.0
roll,0.0,0.0,0.0,0.0,0.0,0.0,49736403.039029635,-209792967.81470436,0.0798915172952965,0.17469274875697882,0.04559487462951871,-0.1061233518170519,-0.0798915172952965,0.1061233518170519,0.0
pitch,0.0,0.0,0.0,0.0,0.0,0.0,-35912901.24017084,151484050.4801363,0.0015548331189445203,0.0005914011357599953,0.004884051265675728,0.0833736889614088,-0.0015548331189445203,-0.0833736889614088,0.0
yaw,0.0,0.0,0.0,0.0,0.0,0.0,328435.4989755301,-1385368.8078861393,-0.005323733425672857,-0.029007360749203244,-0.005551548837731575,0.020133820957602827,0.005323733425672857,-0.020133820957602827,0.0
roll_rate,0.0,0.0,0.0,0.0,0.0,0.0,151258.9150148848,-638022.9453724066,0.0001573791962225248,-0.005799945795988826,-0.0005072910571718035,0.0025129327922016518,-0.0001573791962225248,-0.0025129327922016518,0.0
pitch_rate,0.0,0.0,0.0,0.0,0.0,0.0,114057.58606171615,-481104.5870657713,-0.0034059938165404476,-0.013589051501649144,-0.002841029200059065,0.00443109500421645,0.0034059938165404476,-0.00443109500421645,0.0
yaw_rate,0.0,0.0,0.0,0.0,0.0,0.0,-345513.6979015918,1457406.075760467,0.0025928244051560373,0.012933233930769835,0.0036132270616181378,-0.006985710834250412,-0.0025928244051560373,0.006985710834250412,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,-0.05329844963203835,0.22481737885292652,1.1210180420324758e-11,-1.7891695420110312e-10,8.910334071441989e-12,-4.759007731088271e-10,-1.1210180420324758e-11,4.759007731088271e-10,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,0.012635641733942219,-0.0532982080032366,-2.6556621542483565e-12,4.241242102979362e-11,-2.1108227912306598e-12,1.1282705125226977e-10,2.6556621542483565e-12,-1.1282705125226977e-10,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,-45244035.71558565,190843673.09740233,-0.014839454916744434,0.0005590734865189024,-0.0005161375828302488,0.0940916471572547,0.014839454916744434,-0.0940916471572547,0.0
velocity_x,0.0,0.0,0.0,0.0,0.0,0.0,-945850.5768758082,3989677.8666206626,0.007966722512777961,0.11106496622524353,-0.06531267817809429,-0.18514925649693248,-0.007966722512777961,0.18514925649693248,0.0
velocity_y,0.0,0.0,0.0,0.0,0.0,0.0,342069.2714678629,-1442877.2827744423,-0.056914500083827924,-0.01330727629307627,0.21276189415161528,0.044437589963366095,0.056914500083827924,-0.044437589963366095,0.0
velocity_z,0.0,0.0,0.0,0.0,0.0,0.0,-1834909.1707940316,7739802.442112658,0.015478429490487729,0.0032519493653091957,-0.004862901344013858,0.22330881193258378,-0.015478429490487729,-0.22330881193258378,0.0
altitude,0.0,0.0,0.0,0.0,0.0,0.0,45244035.71550671,-190843673.0970695,0.014839454916730936,-0.0005590734865215385,0.0005161375828416522,-0.09409164715703495,-0.014839454916730936,0.09409164715703495,0.0
vertical_speed,0.0,0.0,0.0,0.0,0.0,0.0,1834909.1707932497,-7739802.44211443,-0.015478429490468302,-0.003251949365304428,0.004862901344015718,-0.22330881193260285,0.015478429490468302,0.22330881193260285,0.0
heading,0.0,0.0,0.0,0.0,0.0,0.0,328435.49897453,-1385368.807881924,-0.005323733425622384,-0.029007360749044787,-0.005551548837802737,0.020133820957528692,0.005323733425622384,-0.020133820957528692,0.0
mode_guided_nogps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode_stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
integrator_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-106247420970.36372,448161176351.5241,1733.9345075708814,10439.53779742403,1992.2060505757922,-5931.193945278022,-1733.9345075708814,5931.193945278022,0.0
control_output_roll,0.0,0.0,0.0,0.0,0.0,0.0,61517765.43014889,-259487154.07928497,-0.6148154675409139,-2.4350885856373825,-0.48316144174538594,0.856651174165741,0.6148154675409139,-0.856651174165741,0.0
control_output_pitch,0.0,0.0,0.0,0.0,0.0,0.0,-134632751.4614904,567892363.2773933,0.7449922935595974,3.7272948405787614,0.8901752138711879,-1.260642538350411,-0.7449922935595974,1.260642538350411,0.0
control_output_yaw,0.0,0.0,0.0,0.0,0.0,0.0,265918377.42016357,-1121666217.0361567,2.8602918390373038,13.837757415749635,2.4211519187290937,1.8980033568245773,-2.8602918390373038,-1.8980033568245773,0.0
actuator_1,0.0,0.0,0.0,0.0,0.0,0.0,-9159146.190932091,38634057.70711307,0.3981309063965772,0.9536045448739,0.16683489784356692,0.1701564025457816,-0.3981309063965772,-0.1701564025457816,0.0
actuator_2,0.0,0.0,0.0,0.0,0.0,0.0,139181782.4354648,-587080581.2690138,-2.446537025055635,-13.564987368554547,-2.6348212778590745,5.009726093780417,2.446537025055635,-5.009726093780417,0.0
actuator_3,0.0,0.0,0.0,0.0,0.0,0.0,-41594429.2894762,175448834.45076543,0.8283531196022778,4.491890257976641,1.243940928018054,-0.2433046118807442,-0.8283531196022778,0.2433046118807442,0.0
actuator_4,0.0,0.0,0.0,0.0,0.0,0.0,-10834511.003864277,45700887.675284736,-0.0007576956545519431,1.0713593363448255,0.25235074524099754,-0.2504839336776759,0.0007576956545519431,0.2504839336776759,0.0
command_roll__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,1827484.9686757145,-7708486.216321398,0.07922649047412827,-0.027113567838172745,0.14422596583319883,-0.020328325122680655,-0.07922649047412827,0.020328325122680655,0.0
command_pitch__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,1438267.3968131258,-6066734.158069683,-0.27449823084679964,0.18825679671911633,-0.06320333918142691,0.13651436716665474,0.27449823084679964,-0.13651436716665474,0.0
command_yaw__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-2122293.827684342,8952015.787069798,0.29497116167005044,-0.43400861529117246,-0.12139654526164223,-0.27703573284981475,-0.29497116167005044,0.27703573284981475,0.0
command_throttle__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,876424.1738635773,-3696830.173713032,-0.41636297081447293,-0.18833041022783883,0.11643639579061602,1.0122895403500183,0.41636297081447293,-1.0122895403500183,0.0
roll__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,49736403.03956323,-209792967.81695393,0.07989151729563052,0.1746927487563061,0.04559487462882924,-0.10612335181571506,-0.07989151729563052,0.10612335181571506,0.0
pitch__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-35912901.240563616,151484050.48179471,0.0015548331186474142,0.0005914011361342238,0.004884051265634209,0.08337368896125932,-0.0015548331186474142,-0.08337368896125932,0.0
yaw__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,328435.49897527334,-1385368.8078848973,-0.005323733425636777,-0.029007360748924373,-0.0055515488378254695,0.02013382095761649,0.005323733425636777,-0.02013382095761649,0.0
roll_rate__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,151258.91501313905,-638022.9453652438,0.00015737919621517673,-0.005799945795845977,-0.0005072910571539388,0.0025129327922003746,-0.00015737919621517673,-0.0025129327922003746,0.0
pitch_rate__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,114057.58606190464,-481104.58706650883,-0.0034059938165106034,-0.013589051501616042,-0.0028410292000873826,0.004431095004106432,0.0034059938165106034,-0.004431095004106432,0.0
yaw_rate__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-345513.697899387,1457406.0757511137,0.002592824405145847,0.012933233930775617,0.003613227061664933,-0.006985710834310037,-0.002592824405145847,0.006985710834310037,0.0
position_x__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.004341407855205168,-0.018312426370146385,-2.329995586946805e-11,3.0678737092539104e-11,-6.148108770275037e-12,2.0948409641580068e-10,2.329995586946805e-11,-2.0948409641580068e-10,0.0
position_y__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010292923906695855,0.004341642561103615,5.524714701706325e-12,-7.277003568139417e-12,1.4592774696513803e-12,-4.966038866246859e-11,-5.524714701706325e-12,4.966038866246859e-11,0.0
position_z__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-45246702.69527469,190854922.64333594,0.007233192900522551,-7.530084640198012e-05,-0.0007040903256331299,0.10088610957667303,-0.007233192900522551,-0.10088610957667303,0.0
velocity_x__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,136879.66579392343,-577369.9164022221,0.022580692020360348,0.09970145824873596,-0.02541768419929196,0.1886742639963357,-0.022580692020360348,-0.1886742639963357,0.0
velocity_y__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,92184.92487586697,-388843.78674801136,0.06292238429007825,2.5157830734428672e-05,0.0656552650544865,0.039500625706645295,-0.06292238429007825,-0.039500625706645295,0.0
velocity_z__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,15727.40212518566,-66339.52625396018,0.026931254847012774,-0.003885573027723172,0.0026912552295359003,-0.18685533659688455,-0.026931254847012774,0.18685533659688455,0.0
altitude__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,45246702.69531546,-190854922.64350796,-0.007233192900523206,7.530084640169736e-05,0.0007040903256350957,-0.10088610957680383,0.007233192900523206,0.10088610957680383,0.0
vertical_speed__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-15727.402125163675,66339.52625398044,-0.026931254846991853,0.0038855730277230003,-0.002691255229535859,0.18685533659688058,0.026931254846991853,-0.18685533659688058,0.0
heading__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,328435.4989749151,-1385368.8078833993,-0.00532373342567342,-0.02900736074896704,-0.005551548837881748,0.020133820957453592,0.00532373342567342,-0.020133820957453592,0.0
command_roll__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,505578.58611126087,-2132573.292123761,-0.034271197943312404,-0.07033485290236466,0.1377381577497889,-0.06856220652353452,0.034271197943312404,0.06856220652353452,0.0
command_pitch__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,6032503.220131949,-25445610.389602363,0.10668432323602034,0.18107570976203746,-0.08638216963427059,0.12009516229245992,-0.10668432323602034,-0.12009516229245992,0.0
command_yaw__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,-9804989.30873617,41358276.9369607,0.017171329894353656,-0.4040864500156348,-0.10689829776661566,-0.24679582237044848,-0.017171329894353656,0.24679582237044848,0.0
command_throttle__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,-1299649.2936180327,5482031.32855944,0.46087209727632433,-0.5308796427123211,0.05079363622122196,0.31850748644486643,-0.46087209727632433,-0.31850748644486643,0.0
roll__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,49736403.03933009,-209792967.81597075,0.07989151729575006,0.17469274875749735,0.04559487462820836,-0.10612335181286102,-0.07989151729575006,0.10612335181286102,0.0
pitch__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,-35912901.24040035,151484050.48110616,0.0015548331184482888,0.0005914011359921048,0.004884051265648451,0.08337368896060124,-0.0015548331184482888,-0.08337368896060124,0.0
yaw__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,328435.4989749181,-1385368.8078833795,-0.005323733425677728,-0.02900736074896753,-0.0055515488378828585,0.02013382095745111,0.005323733425677728,-0.02013382095745111,0.0
roll_rate__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,151258.9150159191,-638022.9453767766,0.00015737919626808146,-0.005799945795884715,-0.0005072910571752358,0.0025129327921069636,-0.00015737919626808146,-0.0025129327921069636,0.0
pitch_rate__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,114057.58606218483,-481104.58706764097,-0.0034059938165215946,-0.013589051501647251,-0.0028410292000768805,0.00443109500408203,0.0034059938165215946,-0.00443109500408203,0.0
yaw_rate__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,-345513.6978995774,1457406.0757518562,0.0025928244051329047,0.012933233930756866,0.0036132270616830845,-0.006985710834194322,-0.0025928244051329047,0.006985710834194322,0.0
position_x__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0037182445436189852,-0.01568387068508614,-2.1141005457974042e-11,1.3888713462591746e-11,-1.8420040018335996e-12,1.2096051271882902e-09,2.1141005457974042e-11,-1.2096051271882902e-09,0.0
position_y__lag_2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008815562646944837,0.0037184790549023424,5.01285309633301e-12,-3.2958239015553453e-12,4.376362420357606e-13,-2.8676384625924286e-10,-5.01285309633301e-12,2.8676384625924286e-10,0.0
