received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775928611103953502,12587,0,100,0
1775928611155985855,12587,0,100,0
1775928611207868676,12587,0,100,0
1775928611260050594,12587,0,100,0
1775928611312161921,12587,0,100,0
1775928611364947982,12587,0,100,0
1775928611426938024,12587,0,100,0
1775928611478769871,12587,0,100,0
1775928611532837594,12587,0,100,0
1775928611585062710,12587,0,100,0
1775928611587332154,12587,0,100,0
1775928611640312418,12587,0,100,0
1775928611692445793,12587,0,100,0
1775928611744432419,12587,0,100,0
1775928611796949976,12587,0,100,0
1775928611851979818,12587,0,100,0
1775928611903791089,12587,0,100,0
1775928611955678102,12587,0,100,0
1775928612007491709,12587,0,100,0
1775928612059551742,12587,0,100,0
1775928612111931224,12587,0,100,0
1775928612164693831,12587,0,100,0
1775928612216772232,12587,0,100,0
1775928612268836170,12587,0,100,0
1775928612321058632,12587,0,100,0
1775928612373031628,12587,0,100,0
1775928612425660319,12587,0,100,0
1775928612477781183,12587,0,100,0
1775928612530357843,12587,0,100,0
1775928612583660340,12587,0,100,0
1775928612586230256,12587,0,100,0
1775928612638941377,12587,0,100,0
1775928612691278139,12587,0,100,0
1775928612744084969,12587,0,100,0
1775928612796638686,12587,0,100,0
1775928612852407806,12587,0,100,0
1775928612905355625,12587,0,100,0
1775928612957316749,12587,0,100,0
1775928613009979903,12587,0,100,0
1775928613064575007,12587,0,100,0
1775928613117017208,12587,0,100,0
1775928613169630957,12587,0,100,0
1775928613222276577,12587,0,100,0
1775928613275289195,12587,0,100,0
1775928613329483574,12587,0,100,0
1775928613383395976,12587,0,100,0
1775928613435824738,12587,0,100,0
1775928613437513717,12587,0,100,0
1775928613489867728,12587,0,100,0
1775928613593223147,12587,0,100,0
1775928613595430737,12587,0,100,0
1775928613648184578,12587,0,100,0
1775928613701665055,12587,0,100,0
1775928613753641797,12587,0,100,0
1775928613805700840,12587,0,100,0
1775928613858361435,12587,0,100,0
1775928613911569056,12587,0,100,0
1775928613964144310,12587,0,100,0
1775928614017260157,12587,0,100,0
1775928614069382912,12587,0,100,0
1775928614121320776,12587,0,100,0
1775928614173483850,12587,0,100,0
1775928614225542255,12587,0,100,0
1775928614277523701,12587,0,100,0
1775928614329499132,12587,0,100,0
1775928614381689789,12587,0,100,0
1775928614434073721,12587,0,100,0
1775928614435739981,12587,0,100,0
1775928614487824753,12587,0,100,0
1775928614539653660,12587,0,100,0
1775928614591977145,12587,0,100,0
1775928614644149467,12587,0,100,0
1775928614695956390,12587,0,100,0
1775928614747764465,12587,0,100,0
1775928614799722489,12587,0,100,0
1775928614851959960,12587,0,100,0
1775928614904358996,12587,0,100,0
1775928614956830574,12587,0,100,0
1775928615008675128,12587,0,100,0
1775928615060766397,12587,0,100,0
1775928615112932704,12587,0,100,0
1775928615166862421,12587,0,100,0
1775928615219106038,12587,0,100,0
1775928615271469652,12587,0,100,0
1775928615324126442,12587,0,100,0
1775928615376124882,12587,0,100,0
1775928615428938948,12587,0,100,0
1775928615480789103,12587,0,100,0
1775928615532674234,12587,0,100,0
1775928615534137235,12587,0,100,0
1775928615636577739,12587,0,100,0
1775928615638226400,12587,0,100,0
1775928615689874832,12587,0,100,0
1775928615742032916,12587,0,100,0
1775928615794078490,12587,0,100,0
1775928615846168799,12587,0,100,0
1775928615898839221,12587,0,100,0
1775928615951132405,12587,0,100,0
1775928616003370422,12587,0,100,0
1775928616055239426,12587,0,100,0
1775928616107287018,12587,0,100,0
1775928616159561099,12587,0,100,0
1775928616211754703,12587,0,100,0
1775928616264969528,12587,0,100,0
1775928616317173340,12587,0,100,0
1775928616369192420,12587,0,100,0
1775928616421238764,12587,0,100,0
1775928616473152663,12587,0,100,0
1775928616524994244,12587,0,100,0
1775928616577271205,12587,0,100,0
1775928616630863428,12587,0,100,0
1775928616683623033,12587,0,100,0
1775928616685195920,12587,0,100,0
1775928616737123226,12587,0,100,0
1775928616789029862,12587,0,100,0
1775928616841270216,12587,0,100,0
1775928616894575759,12587,0,100,0
1775928616947950867,12587,0,100,0
1775928617000502990,12587,0,100,0
1775928617052770065,12587,0,100,0
1775928617105516903,12587,0,100,0
1775928617157739756,12587,0,100,0
1775928617210775227,12587,0,100,0
1775928617263059837,12587,0,100,0
1775928617320662548,12587,0,100,0
1775928617372967351,12587,0,100,0
1775928617425000992,12587,0,100,0
1775928617476932428,12587,0,100,0
1775928617529429449,12587,0,100,0
1775928617581915558,12587,0,100,0
1775928617633952240,12587,0,100,0
1775928617685805150,12587,0,100,0
1775928617687069981,12587,0,100,0
1775928617738834125,12587,0,100,0
1775928617790667739,12587,0,100,0
1775928617842553321,12587,0,100,0
1775928617895587352,12587,0,100,0
1775928617947529219,12587,0,100,0
1775928618002141641,12587,0,100,0
1775928618054174132,12587,0,100,0
1775928618106062178,12587,0,100,0
1775928618158190058,12587,0,100,0
1775928618210539949,12587,0,100,0
1775928618262572343,12587,0,100,0
1775928618315211698,12587,0,100,0
1775928618367131488,12587,0,100,0
1775928618419498690,12587,0,100,0
1775928618472266169,12587,0,100,0
1775928618524558333,12587,0,100,0
1775928618577752745,12587,0,100,0
1775928618630630046,12587,0,100,0
1775928618637553064,12587,0,100,0
1775928618689801677,12587,0,100,0
1775928618741907894,12587,0,100,0
1775928618794367893,12587,0,100,0
1775928618846159398,12587,0,100,0
1775928618898277615,12587,0,100,0
1775928618950460533,12587,0,100,0
1775928619004356271,12587,0,100,0
1775928619056655540,12587,0,100,0
1775928619108844956,12587,0,100,0
1775928619161008517,12587,0,100,0
1775928619214406477,12587,0,100,0
1775928619267049385,12587,0,100,0
1775928619319569000,12587,0,100,0
1775928619371999338,12587,0,100,0
1775928619423983447,12587,0,100,0
1775928619476686962,12587,0,100,0
1775928619528742525,12587,0,100,0
1775928619582982863,12587,0,100,0
1775928619634898526,12587,0,100,0
1775928619636206940,12587,0,100,0
1775928619687837267,12587,0,100,0
1775928619740303699,12587,0,100,0
1775928619792125381,12587,0,100,0
1775928619848626236,12587,0,100,0
1775928619900705959,12587,0,100,0
1775928619952635605,12587,0,100,0
1775928620004950746,12587,0,100,0
1775928620056941640,12587,0,100,0
1775928620110164983,12587,0,100,0
1775928620163303175,12587,0,100,0
1775928620215908485,12587,0,100,0
1775928620267706841,12587,0,100,0
1775928620319508940,12587,0,100,0
1775928620371412445,12587,0,100,0
1775928620423539048,12587,0,100,0
1775928620476678840,12587,0,100,0
1775928620528586409,12587,0,100,0
1775928620580462107,12587,0,100,0
1775928620632652452,12587,0,100,0
1775928620633887139,12587,0,100,0
1775928620735908116,12587,0,100,0
1775928620737375789,12587,0,100,0
1775928620788997669,12587,0,100,0
1775928620841169231,12587,0,100,0
1775928620893228348,12587,0,100,0
1775928620946962269,12587,0,100,0
1775928621009741681,12587,0,100,0
1775928623064951813,12587,0,100,0
1775928623067359526,12587,0,100,0
1775928623068308941,12587,0,100,0
1775928623069196950,12587,0,100,0
1775928623070253115,12587,0,100,0
1775928623071476859,12587,0,100,0
1775928623072797464,12587,0,100,0
1775928623074546731,12587,0,100,0
1775928623075862856,12587,0,100,0
1775928623077486782,12587,0,100,0
1775928623078705534,12587,0,100,0
1775928623079970973,12587,0,100,0
1775928623081191421,12587,0,100,0
1775928623082428349,12587,0,100,0
1775928623083473473,12587,0,100,0
1775928623084358634,12587,0,100,0
1775928623085219444,12587,0,100,0
1775928623086179707,12587,0,100,0
1775928623087205248,12587,0,100,0
1775928623088080169,12587,0,100,0
1775928623088926771,12587,0,100,0
1775928623089856635,12587,0,100,0
1775928623090802754,12587,0,100,0
1775928623091725034,12587,0,100,0
1775928623092640594,12587,0,100,0
1775928623093583257,12587,0,100,0
1775928623094435875,12587,0,100,0
1775928623095293709,12587,0,100,0
1775928623096213877,12587,0,100,0
1775928623097208379,12587,0,100,0
1775928623098484346,12587,0,100,0
1775928623099929876,12587,0,100,0
1775928623101547434,12587,0,100,0
1775928623102843144,12587,0,100,0
1775928623104056488,12587,0,100,0
1775928623104934737,12587,0,100,0
1775928623105897624,12587,0,100,0
1775928623107158903,12587,0,100,0
1775928623108014625,12587,0,100,0
1775928623109118244,12587,0,100,0
1775928623110001229,12587,0,100,0
1775928623111018098,12587,0,100,0
