received_time_ns,x,y,z,vx,vy,vz
1775928611103834785,0.0,0.0,0.027,0.0,0.0,0.03
1775928611155902497,0.0,0.0,0.027,0.0,0.0,0.03
1775928611207756071,0.0,0.0,0.027,0.0,0.0,0.03
1775928611259965700,0.0,0.0,0.027,0.0,0.0,0.03
1775928611312029828,0.0,0.0,0.027,0.0,0.0,0.03
1775928611364829329,0.0,0.0,0.027,0.0,0.0,0.03
1775928611426848458,0.0,0.0,0.027,0.0,0.0,0.03
1775928611478682001,0.0,0.0,0.027,0.0,0.0,0.03
1775928611532540610,0.0,0.0,0.027,0.0,0.0,0.03
1775928611584942777,0.0,0.0,0.027,0.0,0.0,0.03
1775928611587249980,0.0,0.0,0.027,0.0,0.0,0.02
1775928611640227204,0.0,0.0,0.027,0.0,0.0,0.02
1775928611692357891,0.0,0.0,0.027,0.0,0.0,0.02
1775928611744311238,0.0,0.0,0.027,0.0,0.0,0.02
1775928611796809499,0.0,0.0,0.027,0.0,0.0,0.02
1775928611851894060,0.0,0.0,0.027,0.0,0.0,0.02
1775928611903705363,0.0,0.0,0.027,0.0,0.0,0.02
1775928611955589784,0.0,0.0,0.027,0.0,0.0,0.02
1775928612007401343,0.0,0.0,0.027,0.0,0.0,0.02
1775928612059464897,0.0,0.0,0.027,0.0,0.0,0.02
1775928612111710142,0.0,0.0,0.027,0.0,0.0,0.02
1775928612164593930,0.0,0.0,0.027,0.0,0.0,0.02
1775928612216683563,0.0,0.0,0.027,0.0,0.0,0.02
1775928612268722125,0.0,0.0,0.027,0.0,0.0,0.01
1775928612320977770,0.0,0.0,0.027,0.0,0.0,0.01
1775928612372917519,0.0,0.0,0.027,0.0,0.0,0.01
1775928612425572353,0.0,0.0,0.027,0.0,0.0,0.01
1775928612477664578,0.0,0.0,0.027,0.0,0.0,0.01
1775928612530184408,0.0,0.0,0.027,0.0,0.0,0.01
1775928612583547735,0.0,0.0,0.027,0.0,0.0,0.01
1775928612586128979,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928612638801573,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928612691142975,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775928612743865935,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
