received_time_ns,base_mode,custom_mode,system_status
1775928612060711328,209,0,3
1775928613066000890,209,0,3
1775928614070540034,209,0,3
1775928615061950846,209,0,3
1775928616056395588,209,0,3
1775928617105106674,209,0,3
1775928618105837928,209,0,3
1775928619058113262,209,0,3
1775928620059266412,209,0,3
1775928623067048238,81,0,3
1775928623067169963,81,9,3
1775928623089743518,81,9,3
1775928623110901717,81,9,3
