future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.03999999999999947,0.02999999999999979,355.5700000000046,0.013316192185467991,0.007322900037254701,0.3651199806574401
