future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.007041591494369679,0.002722930453352655,-0.04539234497228761,-0.004117134273857924,0.00015418699457452186,-0.009917164002950483
