window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
-0.01599520107156834,0.014795577837819412,13.71020658525499,-0.05497215094258082,-0.022722997794492,1.9364948698359032,-0.24436293373366855,-0.15210499053037366,13.464855443655601,-0.38920184163256283,-0.20831102731329165,-2.143905456044112
