received_time_ns,timestamp,timestamp_sample,valid,data_source,roll,pitch,yaw,throttle,sticks_moving,buttons
1775897293801274386,1775897292609289,1775897292601289,True,2,0.0,0.0,0.0,0.0,False,0
1775897293833710112,1775897292645289,1775897292641289,True,2,0.0,0.0,0.0,0.0,False,0
1775897293876646184,1775897292689289,1775897292689289,True,2,0.0,0.0,0.0,0.0,False,0
1775897293936874422,1775897292737289,1775897292737289,True,2,0.0,0.0,0.0,0.0,False,0
1775897293977108819,1775897292773289,1775897292773289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294040610044,1775897292825289,1775897292825289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294078002322,1775897292865289,1775897292865289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294124454062,1775897292909289,1775897292909289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294184544450,1775897292961289,1775897292961289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294235385846,1775897293001289,1775897293001289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294274983527,1775897293041289,1775897293041289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294339441716,1775897293093289,1775897293093289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294379711952,1775897293133289,1775897293133289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294429579938,1775897293181289,1775897293181289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294478377013,1775897293213289,1775897293213289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294535293324,1775897293269289,1775897293269289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294582414739,1775897293313289,1775897293313289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294636505186,1775897293353289,1775897293353289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294677628836,1775897293393289,1775897293393289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294742776315,1775897293453289,1775897293453289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294784376078,1775897293493289,1775897293493289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294833245087,1775897293533289,1775897293533289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294885842140,1775897293581289,1775897293581289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294939118468,1775897293633289,1775897293633289,True,2,0.0,0.0,0.0,0.0,False,0
1775897294981396578,1775897293673289,1775897293673289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295032137178,1775897293717289,1775897293717289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295076218593,1775897293761289,1775897293761289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295138642479,1775897293809289,1775897293809289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295183870035,1775897293853289,1775897293853289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295237394677,1775897293893289,1775897293893289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295277786127,1775897293933289,1775897293933289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295338180091,1775897293989289,1775897293989289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295398221235,1775897294037289,1775897294037289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295439590766,1775897294081289,1775897294081289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295487894387,1775897294121289,1775897294121289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295542122367,1775897294161289,1775897294161289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295579431288,1775897294201289,1775897294201289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295639299285,1775897294245289,1775897294245289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295679416472,1775897294293289,1775897294293289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295736703141,1775897294341289,1775897294341289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295778332024,1775897294381289,1775897294381289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295839784228,1775897294441289,1775897294441289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295879464724,1775897294481289,1775897294481289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295931766172,1775897294533289,1775897294533289,True,2,0.0,0.0,0.0,0.0,False,0
1775897295980277914,1775897294577289,1775897294577289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296035422795,1775897294625289,1775897294625289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296084935691,1775897294673289,1775897294673289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296141715466,1775897294717289,1775897294717289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296182641396,1775897294753289,1775897294753289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296243442582,1775897294801289,1775897294801289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296276136704,1775897294833289,1775897294833289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296339031873,1775897294881289,1775897294881289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296378083590,1775897294921289,1775897294921289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296436809704,1775897294965289,1775897294965289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296477747698,1775897295001289,1775897295001289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296535385943,1775897295045289,1775897295045289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296578778965,1775897295081289,1775897295081289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296637966633,1775897295129289,1775897295129289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296680872918,1775897295161289,1775897295161289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296735204065,1775897295209289,1775897295209289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296781860665,1775897295253289,1775897295253289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296841962769,1775897295301289,1775897295301289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296876709179,1775897295341289,1775897295341289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296928834730,1775897295385289,1775897295385289,True,2,0.0,0.0,0.0,0.0,False,0
1775897296986413712,1775897295421289,1775897295421289,True,2,0.0,0.0,0.0,0.0,False,0
1775897297029859150,1775897295473289,1775897295473289,True,2,0.0,0.0,0.0,0.0,False,0
1775897297075595364,1775897295501289,1775897295501289,True,2,0.0,0.0,0.0,0.0,False,0
1775897297139563494,1775897297126227,1775897297122474,True,2,0.0,0.0,0.0,0.0,False,0
1775897297175582890,1775897297169873,1775897297169873,True,2,0.0,0.0,0.0,0.0,False,0
1775897297231734238,1775897297230753,1775897297222820,True,2,0.0,0.0,0.0,0.0,False,0
1775897297278580051,1775897297266983,1775897297266983,True,2,0.0,0.0,0.0,0.0,False,0
1775897297339214492,1775897297329493,1775897297329493,True,2,0.0,0.0,0.0,0.0,False,0
1775897297375740208,1775897297369602,1775897297369602,True,2,0.0,0.0,0.0,0.0,False,0
1775897297444747062,1775897297429565,1775897297425075,True,2,0.0,0.0,0.0,0.0,False,0
1775897297476106186,1775897297466190,1775897297466190,True,2,0.0,0.0,0.0,0.0,False,0
1775897297533436218,1775897297532431,1775897297524172,True,2,0.0,0.0,0.0,0.0,False,0
1775897297574860214,1775897297579734,1775897297573210,True,2,0.0,0.0,0.0,0.0,False,0
1775897297632011211,1775897297633656,1775897297622975,True,2,0.0,0.0,0.0,0.0,False,0
1775897297678250322,1775897297682481,1775897297674457,True,2,0.0,0.0,0.0,0.0,False,0
1775897297737606915,1775897297735364,1775897297722983,True,2,0.0,0.0,0.0,0.0,False,0
1775897297777204856,1775897297777669,1775897297772842,True,2,0.0,0.0,0.0,0.0,False,0
1775897297835286320,1775897297833082,1775897297822887,True,2,0.0,0.0,0.0,0.0,False,0
1775897297876264443,1775897297876039,1775897297872766,True,2,0.0,0.0,0.0,0.0,False,0
1775897297936971969,1775897297928670,1775897297922982,True,2,0.0,0.0,0.0,0.0,False,0
1775897297977515033,1775897297967585,1775897297967585,True,2,0.0,0.0,0.0,0.0,False,0
1775897298035412248,1775897298013255,1775897298005255,True,2,0.0,0.0,0.0,0.0,False,0
1775897298075607548,1775897298066923,1775897298066923,True,2,0.0,0.0,0.0,0.0,False,0
1775897298135257093,1775897298130239,1775897298127069,True,2,0.0,0.0,0.0,0.0,False,0
1775897298182005118,1775897298187147,1775897298175200,True,2,0.0,0.0,0.0,0.0,False,0
1775897298225361664,1775897298229924,1775897298223743,True,2,0.0,0.0,0.0,0.0,False,0
1775897298277284505,1775897298278697,1775897298272966,True,2,0.0,0.0,0.0,0.0,False,0
1775897298330464843,1775897298334514,1775897298325238,True,2,0.0,0.0,0.0,0.0,False,0
1775897298379480253,1775897298380016,1775897298374151,True,2,0.0,0.0,0.0,0.0,False,0
1775897298429958083,1775897298430042,1775897298422876,True,2,0.0,0.0,0.0,0.0,False,0
1775897298478275339,1775897298470287,1775897298470287,True,2,0.0,0.0,0.0,0.0,False,0
1775897298534036461,1775897298530664,1775897298522981,True,2,0.0,0.0,0.0,0.0,False,0
1775897298574850846,1775897298585505,1775897298572618,True,2,0.0,0.0,0.0,0.0,False,0
1775897298633607299,1775897298637998,1775897298627337,True,2,0.0,0.0,0.0,0.0,False,0
1775897298679341851,1775897298693690,1775897298674073,True,2,0.0,0.0,0.0,0.0,False,0
1775897298725510886,1775897298737082,1775897298722644,True,2,0.0,0.0,0.0,0.0,False,0
1775897298776160870,1775897298780218,1775897298772918,True,2,0.0,0.0,0.0,0.0,False,0
1775897298826045694,1775897298833237,1775897298822701,True,2,0.0,0.0,0.0,0.0,False,0
1775897298875848473,1775897298881774,1775897298872900,True,2,0.0,0.0,0.0,0.0,False,0
1775897298931997742,1775897298938306,1775897298928497,True,2,0.0,0.0,0.0,0.0,False,0
1775897298984940616,1775897298992841,1775897298978512,True,2,0.0,0.0,0.0,0.0,False,0
1775897299037864258,1775897299037201,1775897299022804,True,2,0.0,0.0,0.0,0.0,False,0
1775897299080256707,1775897299081236,1775897299072934,True,2,0.0,0.0,0.0,0.0,False,0
1775897299139017578,1775897299139271,1775897299124120,True,2,0.0,0.0,0.0,0.0,False,0
1775897299176128335,1775897299175321,1775897299172979,True,2,0.0,0.0,0.0,0.0,False,0
1775897299241783745,1775897299228960,1775897299222291,True,2,0.0,0.0,0.0,0.0,False,0
1775897299275480911,1775897299260960,1775897299260960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299336396211,1775897299312960,1775897299312960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299375212739,1775897299348960,1775897299348960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299440651067,1775897299400960,1775897299400960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299482175799,1775897299448960,1775897299448960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299547925798,1775897299500960,1775897299500960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299575986146,1775897299528960,1775897299528960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299630515788,1775897299580960,1775897299580960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299678723289,1775897299628960,1775897299628960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299743013237,1775897299680960,1775897299680960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299779088697,1775897299728960,1775897299728960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299836627046,1775897299780960,1775897299780960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299880079590,1775897299820960,1775897299820960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299939842382,1775897299872960,1775897299872960,True,2,0.0,0.0,0.0,0.0,False,0
1775897299983701506,1775897299916960,1775897299916960,True,2,0.0,0.0,0.0,0.0,False,0
1775897300039189583,1775897299960960,1775897299960960,True,2,0.0,0.0,0.0,0.0,False,0
1775897300078472466,1775897299992960,1775897299992960,True,2,0.0,0.0,0.0,0.0,False,0
1775897300141162529,1775897300040960,1775897300040960,True,2,0.0,0.0,0.0,0.0,False,0
1775897300175157191,1775897300072960,1775897300072960,True,2,0.0,0.0,0.0,0.0,False,0
1775897300237170347,1775897300116960,1775897300116960,True,2,0.0,0.0,0.0,0.0,False,0
