feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
command_roll,0.0,0.0,0.0,0.0,0.00012270832917484766,0.0,3178914.826910845,-13408933.427796066,6.53276880512397,-1.0362822524840323,0.5439504446094752,1.6367852365126312,-6.53276880512397,-1.6367852365126312,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,4842738.9488650365,-20427082.234968983,4.804418517417365,-0.11469598471056883,-0.7766825621736888,1.9981580958476604,-4.804418517417365,-1.9981580958476604,0.0
command_yaw,0.0,0.0,0.0,0.0,0.00019433348914361096,0.0,8786590.680269495,-37062589.59420394,11.62069573461387,-0.9963403059885193,2.794002191542915,3.612572216018619,-11.62069573461387,-3.612572216018619,0.0
command_throttle,0.0,0.0,-0.019412474365710905,0.3960889626447558,-0.5119542710465719,0.42818937698133336,-205857.26162805408,868322.9640141204,3.6175188349889638,-0.6392055397643124,0.20701069196639682,0.4617577086307323,-3.6175188349889638,-0.4617577086307323,-0.019412474365710905
roll,0.9911527769271209,0.0,-0.00022311029655421892,1.1042273193285195,-0.12192015702954984,-0.0006737199390842146,2885127.1413038285,-12169701.829420839,0.6213182371154454,2.171331034621352,-0.8390805259853473,0.521736672335778,-0.6213182371154454,-0.521736672335778,-0.00022311029655421892
pitch,0.0,0.4975692431099358,0.0,0.826116648410991,-0.34248895386909195,9.650537656066448e-05,-839018.8797925322,3539052.53011609,1.506185791760061,-0.21342120894763883,0.15944337344572018,0.7642533172350333,-1.506185791760061,-0.7642533172350333,0.0
yaw,0.0,0.0,0.48152515063867435,-0.2650182465182926,0.3042961965393026,-0.22555879923384237,210671.44662861613,-888630.3101639033,-4.2133771516556155,0.23075338146192487,-0.19154330802094433,-1.4894636910451204,4.2133771516556155,1.4894636910451204,0.48152515063867435
roll_rate,0.013955971864776397,0.0,0.0,0.4242663593566157,0.06452635232933779,-0.0017554173363363195,-8432822.779868273,35570288.870928206,-0.08141167469890295,-0.034806945594470284,0.001447429860226554,-0.0061907770231735045,0.08141167469890295,0.0061907770231735045,0.0
pitch_rate,0.0034531181080857563,0.0,0.0,0.05601684207963881,0.5520300843648713,0.0,-8787271.894890007,37065464.110416524,-0.0014989430281565081,0.0015050806206150557,-0.006562157019756711,-0.03620333956701815,0.0014989430281565081,0.03620333956701815,0.0
yaw_rate,-0.11710069742225489,0.0,0.0,-0.056795091964201024,0.12521096542074964,0.32834349936863827,-25248203.46344684,106499074.43560308,0.1937331030496215,0.006152666893688381,0.022968617492332116,0.07872068591504541,-0.1937331030496215,-0.07872068591504541,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,0.9095019688251131,-3.8363564038133653,-2.5210119021515404e-10,-9.668114429362939e-12,5.929931848336683e-10,5.5496306107232996e-09,2.5210119021515404e-10,-5.5496306107232996e-09,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,-1.5335168096470368e-09,6.445403668280169e-09,0.0,0.0,0.0,-2.5527142347718866e-22,0.0,2.5527142347718866e-22,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,-2071.944623827076,8739.572722300973,0.5035383554580697,-0.006764723497356623,0.017394410777249306,0.04360936059106195,-0.5035383554580697,-0.04360936059106195,0.0
velocity_x,0.0,0.0,0.0,1.9731962668629591e-07,0.0,0.0,-19857.510304031057,83760.44133620003,0.0009889008472393998,0.5255405830793834,-0.05164769101383737,0.02423247499272886,-0.0009889008472393998,-0.02423247499272886,0.0
velocity_y,0.0,0.0,0.0,0.0,0.0,0.0,151456.3768885236,-638856.7006377081,6.521177290157252e-05,0.02592190199834002,0.607643346496361,0.03180224805236846,-6.521177290157252e-05,-0.03180224805236846,0.0
velocity_z,0.0,0.0,0.0,0.0,0.0,0.0,2306873.3501647864,-9730587.291916154,0.03970893630904999,0.013547576436262272,-0.05296172781371937,0.8089615646596711,-0.03970893630904999,-0.8089615646596711,0.0
altitude,0.0,0.0,0.0,0.0,0.0,0.0,2668.606979588375,-11256.43602146215,0.0036479020831135657,-0.0051160654650887,0.015459378183418823,0.047187486574373494,-0.0036479020831135657,-0.047187486574373494,0.0
vertical_speed,0.0,0.0,0.0,0.0,0.0,0.0,-8358.177751247345,35255.582250263156,-0.011516406098108839,0.006738755138792,-0.03913141400067888,-0.14776982719474685,0.011516406098108839,0.14776982719474685,0.0
heading,0.0,0.0,0.00378627942413981,0.45905285758852876,-0.4094130928645689,0.193721209958179,-515516.6095499794,2174489.5902750576,7.226228839658459,-0.2809130264201064,-0.01236694708573137,1.8511823907966085,-7.226228839658459,-1.8511823907966085,0.00378627942413981
mode_guided_nogps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode_stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip__command_roll,0.0,0.0,0.0,0.0,0.0,0.0,-4687922.580529271,19774056.670484766,-8.267859544571929,1.1131817997726434,-0.5529868678801827,-1.9470819296308615,8.267859544571929,1.9470819296308615,0.0
sq__command_roll,0.0,0.0,0.0,0.0,0.004021082244653117,0.0,3427036.934752781,-14455523.93700364,-0.39805618096129813,-0.03412425913691247,-0.8244576608634941,1.6148953490555034,0.39805618096129813,-1.6148953490555034,0.0
clip__command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,-5010682.493148109,21135483.383386765,-4.791337572896613,-0.07172230770390567,0.739943621569727,-2.0539322210902693,4.791337572896613,2.0539322210902693,0.0
sq__command_pitch,0.0,0.0,0.0,-0.00013019193703723374,0.0,0.0,4272251.527519566,-18020707.484394427,0.15829602726714942,1.271739263327953,-1.0585522039474649,-8.544101936216265,-0.15829602726714942,8.544101936216265,0.0
clip__command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-8101339.511190701,34172141.78861993,-10.23107568054991,0.9031258264918831,-2.3783713462483833,-3.40829940838255,10.23107568054991,3.40829940838255,0.0
sq__command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,22512155.571952388,-94958182.4994908,0.3273854046560619,-3.179274952145841,-4.08804525762048,7.1673530369099065,-0.3273854046560619,-7.1673530369099065,0.0
clip__command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
