delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.003716634995345999,0.006208198108619338,0.17327090562377612,-0.014587881862767278,-0.011291334753398496,0.003721201833522281,0.001924660273235621,0.00011834167835158681,-0.005051019247610622,-0.006908951914785277,0.004702339318030125,-0.0013553690019279356,0.005051019247610622,0.0013553690019279356,0.1675078340522104
