window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.13894857684945355,0.022599643473018266,0.424341663261926,0.227058711055978,0.08646223155741134,0.08825400486087359,0.09304784658449469,0.05347467967453348,0.33418287697324583,-0.3924229782705924,0.12082134853592641,0.04326852629196846
