future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.05228787682659088,-0.01007145254325956,2.1142685140003024,-0.6098075603451624,-0.34349142605302985,0.3413264571415054
