future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.001668031663104328,2.2015434561482676e-05,0.021606198532503895,-0.00644717512104568,0.0002409143908124892,-0.0033094402105768826
