received_time_ns,timestamp,timestamp_sample,reversible_flags,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,motor_11,motor_12,motors_peak
1775898369042598656,2888000,2888000,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1775898369046598656,2892000,2892000,0,0.0,2.7284841053187847e-12,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,2.7284841053187847e-12
1775898369146598656,2992000,2992000,0,0.0,6.95335499248384e-13,0.0,1.1236539042974725e-12,nan,nan,nan,nan,nan,nan,nan,nan,1.1236539042974725e-12
1775898369246598656,3092000,3092000,0,0.0,0.0,0.0,7.648097433143874e-12,nan,nan,nan,nan,nan,nan,nan,nan,7.648097433143874e-12
1775898369354598656,3200000,3200000,0,0.0,0.0,5.0994382327917975e-12,0.0,nan,nan,nan,nan,nan,nan,nan,nan,5.0994382327917975e-12
1775898369446598656,3292000,3292000,0,1.4975356024682362e-12,0.0,0.0,1.8189894035458565e-12,nan,nan,nan,nan,nan,nan,nan,nan,1.8189894035458565e-12
1775898369546598656,3392000,3392000,0,1.4015438115633216e-12,0.0,0.0,1.8189894035458565e-12,nan,nan,nan,nan,nan,nan,nan,nan,1.8189894035458565e-12
1775898369646598656,3492000,3492000,0,1.397437070574381e-12,0.0,0.0,2.2737367544323206e-13,nan,nan,nan,nan,nan,nan,nan,nan,1.397437070574381e-12
1775898369742598656,3588000,3588000,0,0.0,4.5209926161906763e-14,4.10999359545805e-14,3.5927688775416744e-12,nan,nan,nan,nan,nan,nan,nan,nan,3.5927688775416744e-12
1775898369846598656,3692000,3692000,0,0.0,4.1318827699587946e-12,1.182786914201081e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4.1318827699587946e-12
1775898369946598656,3792000,3792000,0,0.0,1.1045780175938935e-12,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.1045780175938935e-12
1775898370046598656,3892000,3892000,0,0.0,1.148485739019614e-13,1.0440780184861609e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.148485739019614e-13
1775898370146598656,3992000,3992000,0,4.0459649519597463e-13,0.0,5.048982065769536e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,5.048982065769536e-13
1775898370246598656,4092000,4092000,0,8.141614986356682e-12,0.0,4.98584680486136e-13,0.0,nan,nan,nan,nan,nan,nan,nan,nan,8.141614986356682e-12
1775898370346598656,4192000,4192000,0,0.00010395297431387007,0.0019204033305868506,7.390105747617781e-05,0.001901743235066533,nan,nan,nan,nan,nan,nan,nan,nan,0.0019204033305868506
1775898370446598656,4292000,4292000,0,6.938703084324871e-13,0.001861042925156653,9.092991967918351e-05,0.002048027701675892,nan,nan,nan,nan,nan,nan,nan,nan,0.002048027701675892
1775898370546598656,4392000,4392000,0,0.0,0.0020000003278255463,1.2799483695147273e-13,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898370646598656,4492000,4492000,0,0.0,0.0020000003278255463,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898370746598656,4592000,4592000,0,0.0,0.0020000000949949026,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898370846598656,4692000,4692000,0,2.601686227565736e-11,0.0020000003278255463,3.086968181076344e-12,0.0020000000949949026,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898370946598656,4792000,4792000,0,1.6950749831545764e-11,0.0020000000949949026,1.2391442039128009e-12,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898371046598656,4892000,4892000,0,0.0,0.0020000000949949026,0.0,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898371146598656,4992000,4992000,0,2.6439831227187405e-11,0.0020000003278255463,0.0,0.0020000000949949026,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898371246598656,5092000,5092000,0,0.0,0.0020000000949949026,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898371334598656,5180000,5180000,0,0.0,0.00200000056065619,0.0,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898371446598656,5292000,5292000,0,0.0,0.0020000003278255463,0.0,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898371546598656,5392000,5392000,0,0.0,0.0020000003278255463,1.8937321155654274e-10,0.0020000000949949026,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898371646598656,5492000,5492000,0,0.0,0.00200000056065619,0.0,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898371746598656,5592000,5592000,0,0.0,0.0020000003278255463,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898371846598656,5692000,5692000,0,6.840326916002226e-13,0.0020000003278255463,2.794403319850147e-10,0.0020000000949949026,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898371946598656,5792000,5792000,0,0.0,0.0020000003278255463,1.1002872918330908e-10,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898372050598656,5896000,5896000,0,0.0,0.0020000003278255463,0.0,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898372146598656,5992000,5992000,0,0.0,0.0020000003278255463,3.2429456342519813e-10,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898372246598656,6092000,6092000,0,0.0,0.0020000003278255463,0.0,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898372346598656,6192000,6192000,0,0.0,0.0020000003278255463,8.477891305647134e-11,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898372446598656,6292000,6292000,0,0.0,0.0020000003278255463,1.9063908784922035e-10,0.0020000003278255463,nan,nan,nan,nan,nan,nan,nan,nan,0.0020000003278255463
1775898372546598656,6392000,6392000,0,1.8916326838258612e-12,0.001999999862164259,2.2366306029475425e-10,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898372646598656,6492000,6492000,0,0.0,0.0020000003278255463,0.0,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898372746598656,6592000,6592000,0,0.0,0.00200000056065619,0.0,0.0020000000949949026,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
1775898372854598656,6700000,6700000,0,0.0,0.0020000003278255463,0.0,0.00200000056065619,nan,nan,nan,nan,nan,nan,nan,nan,0.00200000056065619
