future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
-0.05228787682659088,-0.01007145254325956,2.1142685140003024,-0.6098075603451624,-0.34349142605302985,0.3413264571415054,-0.11442858757512833,0.299417330348446,0.2082429718842628,-0.08781488820408315,0.13328356795694987,0.03649200779750131,-0.2082429718842628,-0.03649200779750131,2.068075883587392
