roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.00030269673638949276,3.238713186494294e-05,0.004205712546302864,-0.00136241588925961,-0.00019659341290495603,-0.003522353223224011,0.0008449092583662347,8.461655888931886e-05,0.009058582696527373,-0.0031155813208069245,-9.889998806828426e-05,-0.00922208382872823
