roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
-0.04273476253620224,0.0005559101415658629,6.671131451646829,0.1631710843769405,-0.0008458695919576001,-1.1921599243133518,-0.04273476253620224,0.0005559101415658629,6.671131451646829,0.1631710843769405,-0.0008458695919576001,-1.1921599243133518
