feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
command_roll,0.010292175326049867,0.007722818362733646,-0.013656991983125633,-0.024239799227299505,-0.002943975644466988,-0.008704643169524566,0.006794755688649451,0.018553185976929787,0.00022951043191999504,0.004184592984681189,-0.007984598557695028,-0.019166819927109554,-0.00022951043191999504,0.019166819927109554,-0.011403331367427386
command_pitch,0.012799337145785595,0.009650061306831667,-0.017225399890621537,-0.030292808143248265,-0.0036482879201374715,-0.010846205680709282,0.008488201657168478,0.023273639844488936,0.0003695787882911049,0.0051995814499904616,-0.009887103536391963,-0.02392347010749792,-0.0003695787882911049,0.02392347010749792,-0.014407384816248231
command_yaw,0.025575919396190135,0.01922454570430745,-0.03423213552676144,-0.06049622392619792,-0.007036544512711924,-0.021990682547672016,0.01689833681010925,0.04626993023591411,0.000397397545943947,0.01053942277678728,-0.02000467123939667,-0.04782511875050727,-0.000397397545943947,0.04782511875050727,-0.02864768822637294
command_throttle,-0.026963912012023965,-0.022226355607861098,0.03315083027345069,0.007034146764139169,0.01463988366154324,0.02177717178738563,0.0112388941521602,0.016203805099282133,-0.007946550116438873,0.008112037104024937,-0.006072381028930792,0.040720613777717726,0.007946550116438873,-0.040720613777717726,0.03246373644251174
roll,2.204227546087997,0.18671386914613572,0.6281117005734932,-0.15916620563628028,0.5535616522207021,-0.8832118063292087,0.32846185984013765,-0.31682662659219596,-0.13712187541206947,-1.3563429442457002,1.0393353920273567,0.2889295228398663,0.13712187541206947,-0.2889295228398663,0.632345339033438
pitch,0.42028043629045864,2.219069428499245,-0.41269978750699954,-0.16851564155171722,0.04279051163742832,-0.8149849432953367,-0.15273211620602703,0.4678012459893349,-0.23171825182112027,0.04086499866617542,0.11204874927330921,-0.0019901472059762303,0.23171825182112027,0.0019901472059762303,-0.3949899940088521
yaw,-0.00274321320842168,-0.0011023018578496914,0.5913503973907352,-0.005333440808055191,-0.024811676655693622,-0.004611853540648727,-0.00023064545326403462,0.005633885032337141,-0.003868781473935886,-0.016564298524959498,-0.009612108434914288,0.01744535533857649,0.003868781473935886,-0.01744535533857649,0.5887174996445894
roll_rate,0.0058777332968788214,0.0156955268582639,0.016669381894209443,1.7560132591772328,-0.11104295761750826,1.0306953882592627,-0.007756381791959241,-0.0038578679649203494,-0.0281463517400579,-0.010135611071299958,-0.0041277401441970766,0.059964855471504756,0.0281463517400579,-0.059964855471504756,0.02409836862493871
pitch_rate,0.012680835092660398,-0.017781990611868432,0.03848071831685157,-0.06303244124730423,1.282814568255024,-0.3413941797370583,0.0691705851473984,0.07879370936760124,-0.059810837452679,0.03197877753935186,-0.036393902909050244,-0.08586729895916723,0.059810837452679,0.08586729895916723,0.009906098081336414
yaw_rate,-0.0037178701566034974,-0.006956914970142435,0.011569229604125892,0.050593650105565595,-0.1371481404084444,1.9716083628389836,0.014420004313963772,-0.025751894702207862,0.026210389809690315,0.013417766436578295,-0.015004883921652657,-0.026279792873682317,-0.026210389809690315,0.026279792873682317,0.007365864410814592
position_x,0.005242568724117824,-0.001300635765679888,0.010329632574817008,-0.002747314616041574,0.017563496824071642,-0.009400345281653653,0.40237403763539237,-0.006679200508234971,-0.024149997940015086,0.04722259413399091,-0.03805418900269277,-0.00541200168858418,0.024149997940015086,0.00541200168858418,0.009650624914606908
position_y,-0.002652937018834638,0.002580437830318881,0.019535302401488704,0.0007130724624826899,0.011895937373035875,-0.018666669564670016,-0.00237177628733756,0.3422406371836231,0.00829525082070591,-0.003806208507026193,0.003453079251393553,-0.0008400305960159755,-0.00829525082070591,0.0008400305960159755,0.01905850993124196
position_z,-0.0008113345990434062,-0.000910460989913229,-0.00570555762852013,-0.0027787151294616065,-0.005072594243603975,0.00926865922701555,-0.0024246328828821883,0.0006922374769322013,0.19960618610885822,0.0014631316169571554,0.0014141636965022452,-0.011346859503906395,-0.19960618610885822,0.011346859503906395,-0.005370735308607315
velocity_x,0.011127044395245657,0.005554044704504527,-0.20019781482996768,0.024610091651827485,0.052640753068067606,0.07019502644152034,0.53848741466315,-0.06567879804932358,-0.005542047414698166,0.6463613106087039,0.09415146442165047,-0.08766526811441391,0.005542047414698166,0.08766526811441391,-0.20961833259271667
velocity_y,-0.00374309086962195,0.01181696880768139,-0.12437954534335367,-0.008846855004782916,0.0038591859469313617,-0.028764736135957304,-0.07752580196958034,0.24322708175557262,0.06155218422250866,0.03880623203540794,0.8965223377800715,0.030421092590641317,-0.06155218422250866,-0.030421092590641317,-0.12365690556296288
velocity_z,-0.017778214150793774,0.001231953714114005,-0.0489267605720141,0.0033414786409334384,-0.0413461798263687,-0.022463839674967737,-0.010831740290693824,-0.003580865223791566,0.06412864810373246,-0.016657628801652075,-0.020661599571988633,1.1245922784983817,-0.06412864810373246,-1.1245922784983817,-0.041680914889374025
altitude,0.0008113345990433121,0.0009104609899131696,0.005705557628577091,0.002778715129462413,0.005072594243603687,-0.009268659227009157,0.002424632882870232,-0.0006922374768954596,-0.19960618610887013,-0.0014631316169670763,-0.0014141636964894227,0.011346859503907654,0.19960618610887013,-0.011346859503907654,0.005370735308672916
vertical_speed,0.01777821415079065,-0.0012319537141137083,0.04892676057189162,-0.0033414786409174738,0.04134617982637929,0.02246383967495417,0.010831740290850125,0.0035808652238123566,-0.06412864810342833,0.016657628801663493,0.020661599571966238,-1.1245922784980498,0.06412864810342833,1.1245922784980498,0.04168091488910939
heading,-0.0026225285128057755,-0.0008248913843040234,0.5842888484666664,-0.00509543292754782,-0.025040833833894553,-0.004544645375326438,0.0017606980487852083,0.003931789423727298,-0.003636413291804001,-0.014480345483378423,-0.010429007160985323,0.005855497522788345,0.003636413291804001,-0.005855497522788345,0.5803332833290805
command_roll__lag_1,0.019657930482686076,0.014902037758565686,0.015484742415317696,0.00575633781373527,0.019596940391250976,-0.0050234621072979355,-0.0021379037554488394,-0.0017227643190607434,0.008964697209354843,-0.009984077694454559,0.013416599092812545,-0.002259226971914683,-0.008964697209354843,0.002259226971914683,0.011980683418524941
command_pitch__lag_1,0.024526134989184586,0.01862477754442813,0.019231042125978128,0.0073062438299274085,0.02458236815840607,-0.006130665101590851,-0.002648785264927965,-0.0020738008250078734,0.01126439476949313,-0.012479809615344957,0.01674942133623141,-0.0028020571062194865,-0.01126439476949313,0.0028020571062194865,0.014854639355170469
command_yaw__lag_1,0.049029765137952215,0.03717332575877422,0.038592521770872856,0.014437009925299109,0.049562609987138594,-0.012891356976645545,-0.005494557859016452,-0.004454916130456874,0.02221421415832386,-0.024910554681746484,0.03341946362999562,-0.005746826966491907,-0.02221421415832386,0.005746826966491907,0.029797053300771828
command_throttle__lag_1,-0.013041089384081276,-0.009257596769392357,0.007981654635432472,0.004168936957058701,0.003647769775125522,0.003281481688833383,0.00640874416793307,0.00534123520414055,-0.0037794082311520443,0.004449774318540199,-0.00642464093650761,0.020539026528244787,0.0037794082311520443,-0.020539026528244787,0.00891618941587775
roll__lag_1,-0.9848683443934874,-0.20772252306150607,-0.34329927370477914,0.21298793630757495,-0.5648328044534705,0.7247015178165839,-0.0025860715279743527,0.004682911073930388,0.16106123913804854,0.21522897323052032,-0.21142914223449064,0.045636153133758725,-0.16106123913804854,-0.045636153133758725,-0.3596327727115032
pitch__lag_1,-0.532238646922732,-1.1055499151165504,0.3432235412769103,0.1152476115806406,-0.03400117597637191,0.5641256650287577,0.199805388078887,-0.3250515671648746,0.1439101574274637,0.246782752862322,-0.3026621067958841,-0.5371339005811924,-0.1439101574274637,0.5371339005811924,0.29487765273289945
yaw__lag_1,-0.00164661097701559,-0.00034685829785723195,0.25606505204776897,-0.005079679952997943,-0.009066498143107928,-0.008667027087802925,-0.00038636650963035514,-0.001529767327452274,0.0003919987319491007,-0.006835351924304683,-0.0015346019585247366,0.008531421018534456,-0.0003919987319491007,-0.008531421018534456,0.2566613200061937
roll_rate__lag_1,-0.010128245934422329,-0.015526553566037632,-0.029462139791530815,-1.7626076893826101,0.06523053243269045,-1.8256214824158152,-0.0034940425431052168,0.014845609060019797,0.0003156531963218901,-0.0006938889231289432,-0.0027348228860467755,-0.0315326922018238,-0.0003156531963218901,0.0315326922018238,-0.024737996153410487
pitch_rate__lag_1,-0.004485075732138208,0.018049767217459323,0.01074361881646875,0.04099082276966397,-1.0109144667228858,0.5175937376694962,-0.031148387107323178,-0.016207501706596364,0.042341525111292966,-0.0017427588171976538,0.0118336187046888,0.0906928218210099,-0.042341525111292966,-0.0906928218210099,0.010609016927361185
yaw_rate__lag_1,0.004522413795932897,0.004897591649138853,0.0034111165954258497,-0.1069824486936324,0.12154313580147677,-0.2753365584579399,-0.0011562886733263245,0.021426180611597765,-0.02413275837727529,-0.005170157183305455,0.007442265907122482,0.018205585854692837,0.02413275837727529,-0.018205585854692837,0.003289042835218954
position_x__lag_1,0.0029382980388554113,0.0005200272469378787,0.005307466584105673,-0.0065073845465951205,0.005623250985803532,-0.012228003579720922,0.28266188683725646,-0.00415747694209714,-0.009610070310865193,0.0075328643896801105,-0.014445977789673783,0.00013742666762235178,0.009610070310865193,-0.00013742666762235178,0.0047408760022431985
position_y__lag_1,-0.0019890741433889712,-0.000266743147890676,0.009170529474244623,-0.0001894017119601613,0.004245652130857579,-0.0066307504800252135,-0.0020623853175225125,0.27578420553521976,0.005016469030768579,0.0002877133425612144,-0.006556215829712496,-0.0003063908439179281,-0.005016469030768579,0.0003063908439179281,0.008989448542309353
position_z__lag_1,-0.000395951418162994,-0.00037762251382409084,-0.002290167300917803,-0.00036063513381969485,-0.001830272772236993,0.0038745378064070747,-0.0008303837432701974,-9.388455055001294e-05,0.14634705247854643,0.0006586616490413648,-0.00011368125312777595,-0.003518589382644921,-0.14634705247854643,0.003518589382644921,-0.002138291990345137
velocity_x__lag_1,-0.0033602312534488105,-0.003330823444470939,-0.06223265707719333,0.019856524472312502,0.000750781877862337,0.033748751856654075,0.14955304048945403,0.0004977572184140381,-0.007300786718795943,0.3347878363216443,0.025440061874960618,0.013178710826547587,0.007300786718795943,-0.013178710826547587,-0.061615496453518735
velocity_y__lag_1,-0.003283055621739003,-0.002993102705018582,-0.01663683930304032,-0.020099713953818096,-0.0032479266155594115,-0.039221836597268564,-0.0031472097495151914,0.10660762111189165,0.014619424666835686,0.007434388753810866,0.4004910623104302,0.020649626536510264,-0.014619424666835686,-0.020649626536510264,-0.01849629144454686
velocity_z__lag_1,0.015796391732686488,-0.0023604915450787856,0.022550466700049752,-0.012687718875589856,0.03739204680535829,0.01757236789132796,0.0050585908654726735,0.004861220259569879,0.025978212962184236,0.008040410452688114,-0.0018464600442511768,-0.4013350744619094,-0.025978212962184236,0.4013350744619094,0.007793960716762992
altitude__lag_1,0.00039595141816310957,0.00037762251382420853,0.002290167300931482,0.00036063513381960936,0.0018302727722389945,-0.0038745378064053006,0.0008303837432662336,9.388455057142436e-05,-0.14634705247872878,-0.0006586616490546566,0.00011368125313830017,0.003518589382647334,0.14634705247872878,-0.003518589382647334,0.0021382919903286265
vertical_speed__lag_1,-0.01579639173269888,0.002360491545078011,-0.02255046670004097,0.012687718875600046,-0.03739204680537392,-0.017572367891344125,-0.005058590865567148,-0.004861220259301257,-0.025978212962060036,-0.008040410452673502,0.0018464600442058962,0.4013350744621612,0.025978212962060036,-0.4013350744621612,-0.0077939607171077264
heading__lag_1,-0.0009354226890345457,0.00011440558648915101,0.251607441359626,-0.007003033249495478,-0.011375928696824602,-0.007622797125034298,0.00112465195127986,-0.0016357403962943813,-0.0003978049977667362,-0.004855136069359855,-0.0013221538979194855,-0.00014200956762004452,0.0003978049977667362,0.00014200956762004452,0.24929747276092068
command_roll__lag_2,-0.015245182550176008,-0.01005424486258855,-0.00532860683366355,0.0017067451216256193,-0.009920667410632918,0.025295246814260645,-0.004107289886674203,-0.005622308224875179,0.010469342792526131,0.0004922419577122038,0.006689408360960051,0.003188831449138869,-0.010469342792526131,-0.003188831449138869,-0.0036942881373318286
command_pitch__lag_2,-0.019070239031608274,-0.012585161861789273,-0.006760001415636455,0.002206728632490465,-0.012358868338144872,0.03181284504203774,-0.005076632158744775,-0.006959096247863425,0.013128346888005897,0.000588531132259363,0.008298565522203061,0.0040038608591966875,-0.013128346888005897,-0.0040038608591966875,-0.004722953751585932
command_yaw__lag_2,-0.03812236727073856,-0.025105251779636326,-0.01346029903929611,0.00430665361545606,-0.025044504984205462,0.06350500251561872,-0.010364227248861288,-0.014556076673369802,0.025890064268764126,0.0011707109015182686,0.016547082999287022,0.007917226671201164,-0.025890064268764126,-0.007917226671201164,-0.00943775633983094
command_throttle__lag_2,0.010886266970220066,0.009705465071453579,-0.008414341408743326,-0.0030711284473462237,-0.005164704135469098,-0.01398589663818756,-0.00038452727696777425,-0.005205544104809086,-0.00241190942782765,-0.0038740038893558216,0.00046593939710835397,-0.012361623890511899,0.00241190942782765,0.012361623890511899,-0.00831119622126781
roll__lag_2,-0.6227956683459472,0.10141038348773601,-0.6538806331011358,0.41743873034739554,-0.11122515422928697,1.7022417864235768,0.04984821513236883,-0.2010797279295214,-0.07559815107288534,0.4053767159802895,-0.2317377931338154,-0.5619370624374014,0.07559815107288534,0.5619370624374014,-0.6147192126148027
pitch__lag_2,0.08467697617054283,-0.5301958642695742,-0.20472549013650418,0.3707968884518174,-0.29150147648176616,1.0757262389544053,-0.023690076942824836,-0.21372465067471116,0.09239700549638472,-0.029442897422988692,0.35444958578381547,0.26718866242147105,-0.09239700549638472,-0.26718866242147105,-0.23745260066009372
yaw__lag_2,0.0009497994979665264,0.00024195582290362753,-0.03926905964013175,0.0011983266458037818,0.008375886804881532,-0.0008805208386198209,0.00016285963807985524,-0.0028797240065257922,0.0011141344479155535,0.004473845417104771,0.0029750989060047775,-0.004158439124285523,-0.0011141344479155535,0.004158439124285523,-0.03746970766637814
roll_rate__lag_2,0.01940404192763212,0.011309699394247037,0.016390914236563074,0.8603273799851838,0.052661739581226566,1.216463776545561,-0.005820923315302933,-0.01984877954505616,0.012565003910778756,0.003998981233600637,0.005082806507992479,-0.06400692043611486,-0.012565003910778756,0.06400692043611486,0.004281232846898908
pitch_rate__lag_2,-0.015413311322910364,-0.014595136650275993,-0.014543678526132175,0.017290609989484087,0.27155324593901387,-0.33347560237972573,-0.010108521724657978,-0.013246475085412036,0.03173610183728645,-0.03239808630651027,-0.014453087972292005,0.1439019826029005,-0.03173610183728645,-0.1439019826029005,0.016362522840598304
yaw_rate__lag_2,0.0022081760464744762,0.005903754823829625,0.004001233524812523,-0.04446723042715812,0.04749943401801321,-0.4831676885552954,-0.00917629915395757,0.015839915609600946,-0.007105720430537922,-0.01011274021065722,0.017086581926831147,0.03353287900698507,0.007105720430537922,-0.03353287900698507,0.009085764151914345
