feature,window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
command_roll,0.04526014015030517,-0.0015794034413084375,0.008852202173737968,-0.003477839846149901,0.00040580963296333363,0.007477100029846614,0.002458118232944161,-0.00015081608583016805,0.002191296288285195,0.010049742827477826,0.007553536016135155,-0.006998530652120239
command_pitch,0.0026691012906035964,0.04340741846694971,0.0027913436021653956,0.004087259073688967,0.0007367308935386623,-0.0036636499439910114,-0.0001485849924117146,0.004508202671923562,-0.007714337048917762,0.00557187066057023,0.007112662609386307,0.00706014481472368
command_yaw,0.0006043947506360433,-7.191083601880999e-05,0.027816738813303175,0.0022176620200073105,0.0024347206107935638,-0.0008711129260496685,0.0011815458431225388,0.00028923610072147663,0.008142294171724318,-0.003426352086886679,0.0013734834681557073,-0.0002578629445780662
command_throttle,0.0028768596385694775,-0.005134771264515761,0.1343497090324747,0.004636778799530571,-0.008531235716347904,0.0854359768952632,-0.115413962173799,-0.08488139681453057,-0.17722577371046078,-0.1348932403182081,-0.009510052399676384,-0.5438156526915263
roll,0.8657232844148497,0.009511037237396797,-0.055533011728797876,0.005186587189481539,-0.01980951457660171,-0.07314804263134944,0.0009025262812692751,0.02277033190562382,0.08406712808888887,-0.0034844674122373534,-0.02853008989818254,0.0658311622117744
pitch,-0.0035288600890043937,0.8304640330283248,0.00207744032512188,-0.013120205360472837,0.010220635358894538,0.013524462272685622,-0.0013281284532687104,-0.06009763904608741,0.10391307032955265,-0.04223058037777324,-0.037760397893702516,-0.005213461161766866
yaw,-0.005198244279797903,0.02524230122201594,0.4619803841150246,0.11673968362340642,-0.08071349900476994,0.06368280220625766,-0.0555736639835755,-0.00686924762789247,0.2670042485585435,-0.09753710106148274,-0.01355344584050618,-0.037506265418065204
roll_rate,0.001013658515779278,-0.0005597618996753039,-0.0050182432226659945,0.7385599808234371,-0.06877054199474436,0.45425001407416327,0.004008654050531042,0.0042232958830243274,-0.004339881598525625,-0.10104573751480758,-0.03304414212787102,-0.7191856378547274
pitch_rate,0.006654981422996397,-7.022555313457654e-05,-0.004235425700989543,0.1268792853331167,0.7646419967902041,-0.2746931349787087,-0.00038443339736220726,-0.0026840570529331888,0.004618072574508152,0.010603895052046914,0.06835094548183226,0.2546294960442818
yaw_rate,0.003298025371602454,0.008414971581313872,-0.004813509761333131,0.03576043899763156,-0.021182603158036578,1.0219311198798904,0.013268192620606169,-0.0068626083875323015,0.023074197299765894,-0.06249787928993792,-0.08582228826195915,-0.5406976048570176
position_x,0.00045196577873253465,-0.0006369673523448081,9.263963750894555e-06,-8.298620821234578e-05,-0.0010866523870701255,0.00015053408326668081,0.00016835680564886353,-0.0009519130204094554,-0.0020250849917678804,0.0013945263634623027,0.0012126796380576212,0.0013638060924284956
position_y,0.000641768719472301,0.0007050271141360757,0.0010528469330546631,3.4390794986799726e-05,-7.057532765699051e-05,-0.0036167629518759846,0.0007374992910905543,-0.0003508119730476592,-0.007549459716789029,0.002453311489304951,-0.002003039671743948,0.006792354900521256
position_z,9.283794683189868e-05,-1.3855143479825738e-05,0.0003990480238213744,-0.00012569836186305137,1.7333871680482046e-05,0.00036769827140439366,-0.0003213452395471825,-0.0003618471236858466,0.00015679260472508297,-0.0014473206527724743,-0.0015686544707009156,-0.00029493027650336117
velocity_x,0.013018830079256008,0.0019062035544274263,-0.014438496508067365,0.0033367309064783962,0.008922367650212993,0.008584883928084593,4.9515304323830434e-05,-0.0007952037874989818,0.05072062897987717,-0.01003747308473378,-0.002138597961289657,-0.012616976901616181
velocity_y,-0.004428907499483786,0.013638825710593942,0.005065474263928228,-0.000774318333671778,-0.001962432184240547,0.00511102036413308,0.00029500032385431296,-0.0024854173311731546,-0.0020037150092211183,-0.00712698789699184,-0.00022146127075682934,-0.01376104733068788
velocity_z,-6.177159279456754e-05,0.0001969397453833907,-0.0019298618556819233,0.00014136777198719958,-0.0002688716593504085,-0.0005338603584037297,-0.0015243641551158733,-0.0025288093338669652,0.0013103684415445651,0.0038636430595198746,0.003862160924962713,0.0012054559503698172
altitude,-9.283794683103552e-05,1.3855143478928366e-05,-0.00039904802394545954,0.000125698361863497,-1.7333871681581176e-05,-0.0003676982713822934,0.0003213452395495562,0.00036184712368509655,-0.00015679260485344706,0.001447320652768376,0.0015686544707000571,0.00029493027651247334
vertical_speed,6.177159280223128e-05,-0.0001969397453893996,0.0019298618554781603,-0.00014136777199544282,0.0002688716593496446,0.0005338603585262178,0.001524364155157669,0.0025288093338796734,-0.0013103684415334028,-0.0038636430594712334,-0.0038621609249301046,-0.0012054559502663366
heading,-0.00604892493749507,-0.019319086475584387,0.31314723873326955,0.024914214557481745,0.016857058579582314,-0.020290010244972602,0.041436715152039644,0.009315144660652287,0.28017367783633185,0.16942386934079934,0.09952435680303787,0.007275350242210312
mode_offboard_attitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode_posctl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip__command_roll,0.04526014015032898,-0.001579403441316402,0.008852202174933602,-0.0034778398461321833,0.0004058096329529,0.007477100029707131,0.0024581182327976826,-0.0001508160858249412,0.0021912962894403845,0.01004974282743666,0.007553536016168745,-0.006998530652254712
sq__command_roll,-0.0419809110187151,-0.03818917283798545,0.6745416334031875,-0.12146715306905626,-0.0070417600966203656,0.2755078995586921,1.164530814230145,-0.019247243681472473,-0.7478120154221983,-0.047640309436774025,-0.04530496393833966,-0.4094183112644654
clip__command_pitch,0.002669101290625457,0.04340741846705139,0.0027913436015376963,0.004087259073671299,0.0007367308935608669,-0.003663649943806066,-0.00014858499232929344,0.004508202672035115,-0.007714337050773473,0.005571870660628086,0.007112662609428161,0.0070601448146905684
sq__command_pitch,-0.05901488104887975,-0.04365680848356612,-0.059472752634453716,0.02099532964088074,0.08783831935591166,0.08417265226370105,-0.11428395990061044,1.403013420177017,0.1969444309187816,-0.24663803040433577,-0.07249044254123507,-0.5736642262808491
clip__command_yaw,0.0006043947506201329,-7.191083601546678e-05,0.027816738813338654,0.0022176620200223397,0.0024347206107849097,-0.0008711129266987,0.001181545843095998,0.00028923610073014407,0.008142294171542214,-0.003426352086962051,0.0013734834681702068,-0.0002578629443456985
sq__command_yaw,-0.00742595689842352,0.0004479471962956258,0.2822632324362096,0.11617764137455014,-0.0033034860251266738,-0.2900348291369803,-0.20748856681401995,-0.15855449473440172,0.6299439589719414,-0.143022528970978,-0.12165255905125083,-0.48420601108519834
clip__command_throttle,0.03564689159847488,0.016517935822457884,-0.7547800560033529,-0.00206664300793335,0.8200179907454824,-0.3115816438097774,0.1894959925825614,0.038177961471577544,-0.840123096026264,0.15432153924987452,0.9595550806778256,0.5296666304105668
sq__command_throttle,0.004293325291776314,-0.002739897340780619,0.19316705683051935,0.012236684522398214,-0.0038495003277620853,0.10770029451514335,-0.14815038873932265,-0.10677995584218007,-0.3281385958700416,-0.19787819205309695,-0.03572874738922502,-0.7221865872154943
sq__roll,0.18568458875918623,0.047037983024790876,-0.8381919422651802,0.3901713620861662,0.11734896028935987,-0.23867582956620195,12.797340505695452,0.738571831343039,1.1374771844380682,0.78579035672336,0.8038116401670684,-0.24355742479512518
sq__pitch,0.12884779171913202,-0.1981573946587649,0.1050998300980745,0.3521311282140212,-0.25931098176487305,-0.32953643308508335,-0.01419323788408465,10.700451760990925,-0.679266999269664,-0.2444533500014422,-0.07082279914871237,0.3889606462982944
